EX_RL,RL,EX_RT,RT,nu_RL,nu_RT,q,Q2
35.38093,28.188828,,,0.03630176475914126,,0.148,0.02
35.50057,27.59238,,,0.0364210168389878,,0.148,0.02
35.538180000000004,26.300628,,,0.03645850463052902,,0.148,0.02
35.61605,26.444052,,,0.03653612120447924,,0.148,0.02
35.80284,25.892315999999997,,,0.03672230111116015,,0.148,0.02
35.980610000000006,25.661340000000003,,,0.0368994876084372,,0.148,0.02
36.13196,26.7561,,,0.03705033861908369,,0.148,0.02
36.276419999999995,26.107452,,,0.03719432045294546,,0.148,0.02
36.29351,26.692128,,,0.03721135376235374,,0.148,0.02
36.43681,26.609112,,,0.03735417739270552,,0.148,0.02
36.56884,27.631656,,,0.03748576687786631,,0.148,0.02
36.64257,26.94798,,,0.03755925020772288,,0.148,0.02
36.7605,27.260172,,,0.03767678466172697,,0.148,0.02
36.88306,26.470944,,,0.03779893228119668,,0.148,0.02
36.9259,27.12672,,,0.03784162782267586,,0.148,0.02
37.03293,26.054136,,,0.03794829620215445,,0.148,0.02
37.089999999999996,26.532719999999998,,,0.03800517296599715,,0.148,0.02
37.22214,25.59006,,,0.03813686443955788,,0.148,0.02
37.39492,25.277472,,,0.03830905563501297,,0.148,0.02
37.55777,24.887808,,,0.03847134825030452,,0.148,0.02
37.64763,25.377192,,,0.03856089968222065,,0.148,0.02
37.72708,24.750936000000003,,,0.03864007626526345,,0.148,0.02
37.83028,25.36128,,,0.0387429202812708,,0.148,0.02
37.93076,24.7752,,,0.03884305277380662,,0.148,0.02
37.99942999999999,25.448256,,,0.03891148476620643,,0.148,0.02
38.13711,24.353568,,,0.03904868631495262,,0.148,0.02
38.18457,25.368012,,,0.03909598099793499,,0.148,0.02
38.36607,25.595676,,,0.03927684694106226,,0.148,0.02
38.57895,24.140051999999997,,,0.03948897954439801,,0.148,0.02
38.75768,23.415551999999998,,,0.03966707894649524,,0.148,0.02
38.92551,22.593743999999997,,,0.03983431423196038,,0.148,0.02
38.94616,23.293439999999997,,,0.03985489088533356,,0.148,0.02
39.09705,22.854492,,,0.04000524379446091,,0.148,0.02
39.19987,23.531076000000002,,,0.04010769665365643,,0.148,0.02
39.34689,24.677748,,,0.04025419006183917,,0.148,0.02
39.377179999999996,23.67414,,,0.04028437133236551,,0.148,0.02
39.56371,25.424856,,,0.04047022997164262,,0.148,0.02
39.56425,24.077952,,,0.04047076802359939,,0.148,0.02
14.356,19.022399999999998,14.356,6.3252,0.01559261970883163,0.01559261970883163,0.167,0.026
14.439,18.7272,14.456999999999999,7.239599999999999,0.01567550378337579,0.01569347856193559,0.167,0.026
14.609,17.6508,14.626999999999999,8.672399999999998,0.01584526442991319,0.01586323893587682,0.167,0.026
14.81,19.407600000000002,14.719,11.0268,0.01604597810818298,0.01595510818227375,0.167,0.026
14.988,20.8692,14.804,13.41,0.01622372154496432,0.01603998670721296,0.167,0.026
15.107000000000001,23.544,14.92,16.1712,0.01634254844830174,0.01615581989102033,0.167,0.026
15.204,25.9632,15.065999999999999,19.267200000000003,0.01643940641960029,0.01630160822907278,0.167,0.026
15.313,27.9396,15.234,19.645200000000003,0.01654824582037406,0.01646936232352125,0.167,0.026
15.441,29.64960000000001,15.334,17.715600000000002,0.01667605587584653,0.01656921475766282,0.167,0.026
15.59,32.158799999999985,15.437,14.2308,0.01682483293061665,0.01667206183370062,0.167,0.026
15.687,36.201599999999985,15.537,11.4876,0.01692168672921035,0.01677191245985199,0.167,0.026
15.757,39.1032,15.66,10.2168,0.01699158070250739,0.01689472750860688,0.167,0.026
15.789000000000001,41.4612,15.822,13.1688,0.01702353208781737,0.01705648185841113,0.167,0.026
15.862999999999998,44.568000000000005,15.945999999999998,16.732799999999997,0.01709741931708209,0.01718029225076911,0.167,0.026
15.921999999999999,47.1312,16.076,19.947599999999998,0.01715632905588471,0.0173100919983451,0.167,0.026
15.987000000000002,49.6584,16.269,21.2652,0.01722122925670533,0.01750279192497928,0.167,0.026
16.176,47.7216,16.319,19.5768,0.01740993693397641,0.01755271364482525,0.167,0.026
16.225,45.1368,16.447,16.1064,0.01745886062737512,0.01768051223327838,0.167,0.026
16.274,41.7744,16.494000000000003,13.7016,0.01750778410698217,0.01772743791130438,0.167,0.026
16.319,39.7368,16.608999999999998,10.072799999999999,0.01755271364482525,0.01784225523028837,0.167,0.026
16.394,34.8696,16.773,8.658,0.01762759580721429,0.0180059926743521,0.167,0.026
16.423000000000002,32.3748,16.934,8.7696,0.01765655010906464,0.01816673259200741,0.167,0.026
16.453,30.1248,17.095,9.4824,0.01768650275631778,0.01832747020200465,0.167,0.026
16.482,27.846,17.265,10.2636,0.01771545690582599,0.01849719063958055,0.167,0.026
16.56,20.685599999999997,17.435,11.4192,0.01779333321225707,0.01866690850451214,0.167,0.026
16.639999999999997,20.4048,17.604000000000003,12.4164,0.01787320578435292,0.01883562547919126,0.167,0.026
16.802999999999997,19.515600000000003,17.774,13.6728,0.01803594438674594,0.01900533821432226,0.167,0.026
