################ 1 Barreau:1983ht             1
##################### 2 O'Connell:1987ag           1
#  3 Sealock:1989nx             1
################## 4 Baran:1988tw               1
# 5 Bagdasaryan:1988hp         0
# 6 Dai - HallA:2019da            1
# 7 Arrington:1995hs           1
 8 Day:1993md                 1
 9 Arrington:1998psnoCC       0
10 Gaskell:2008               1
11 Whitney:1974hr             0
12 AlsamiJan05                  1
13 VaheJun07                  1
14 E139                       0
15 Fomin                      0
16 Yamaguchi73
17 Ryan84
18 Bounin63
 0 end
  6  12    0.280   60.000   0.0228  2.614000e+04 5.800000e+02 1
  6  12    0.280   60.000   0.0278  2.630000e+04 5.700000e+02 1
  6  12    0.280   60.000   0.0328  3.191000e+04 6.500000e+02 1
  6  12    0.280   60.000   0.0378  3.442000e+04 7.100000e+02 1
  6  12    0.280   60.000   0.0428  3.616000e+04 7.400000e+02 1
  6  12    0.280   60.000   0.0478  3.810000e+04 7.900000e+02 1
  6  12    0.280   60.000   0.0528  3.815000e+04 8.100000e+02 1
  6  12    0.280   60.000   0.0578  3.676000e+04 8.100000e+02 1
  6  12    0.280   60.000   0.0628  3.467000e+04 8.000000e+02 1
  6  12    0.280   60.000   0.0678  3.168000e+04 7.800000e+02 1
  6  12    0.280   60.000   0.0728  2.841000e+04 7.400000e+02 1
  6  12    0.280   60.000   0.0778  2.483000e+04 7.000000e+02 1
  6  12    0.280   60.000   0.0828  2.136000e+04 6.600000e+02 1
  6  12    0.280   60.000   0.0878  1.846000e+04 6.300000e+02 1
  6  12    0.280   60.000   0.0928  1.556000e+04 5.900000e+02 1
  6  12    0.280   60.000   0.0978  1.346000e+04 5.700000e+02 1
  6  12    0.280   60.000   0.1028  1.132000e+04 5.500000e+02 1
  6  12    0.280   60.000   0.1078  1.014000e+04 5.500000e+02 1
  6  12    0.280   60.000   0.1128  8.640000e+03 5.400000e+02 1
  6  12    0.280   60.000   0.1178  7.660000e+03 5.400000e+02 1
  6  12    0.280   60.000   0.1228  6.490000e+03 5.400000e+02 1
  6  12    0.280   60.000   0.1278  5.840000e+03 5.500000e+02 1
  6  12    0.280   60.000   0.1328  5.370000e+03 5.700000e+02 1
  6  12    0.280   60.000   0.1378  4.930000e+03 6.000000e+02 1
  6  12    0.320   36.000   0.0125  2.841000e+05 1.780000e+04 1
  6  12    0.320   36.000   0.0175  1.542000e+05 1.179000e+04 1
  6  12    0.320   36.000   0.0225  1.871000e+05 1.197000e+04 1
  6  12    0.320   36.000   0.0275  2.602000e+05 1.381000e+04 1
  6  12    0.320   36.000   0.0325  2.277000e+05 1.239000e+04 1
  6  12    0.320   36.000   0.0375  2.043000e+05 1.144000e+04 1
  6  12    0.320   36.000   0.0425  1.880000e+05 1.077000e+04 1
  6  12    0.320   36.000   0.0475  1.759000e+05 1.027000e+04 1
  6  12    0.320   36.000   0.0525  1.517000e+05 9.410000e+03 1
  6  12    0.320   36.000   0.0575  1.337000e+05 8.770000e+03 1
  6  12    0.320   36.000   0.0625  1.075000e+05 7.860000e+03 1
  6  12    0.320   36.000   0.0675  9.144000e+04 7.270000e+03 1
  6  12    0.320   36.000   0.0725  7.875000e+04 6.800000e+03 1
  6  12    0.320   36.000   0.0775  6.185000e+04 6.190000e+03 1
  6  12    0.320   36.000   0.0825  5.152000e+04 5.810000e+03 1
  6  12    0.320   36.000   0.0875  4.388000e+04 5.520000e+03 1
  6  12    0.320   36.000   0.0925  3.275000e+04 4.790000e+03 1
  6  12    0.320   60.000   0.0028  4.690000e+03 1.600000e+02 1
  6  12    0.320   60.000   0.0078  3.021000e+04 7.800000e+02 1
  6  12    0.320   60.000   0.0128  2.329000e+04 4.300000e+02 1
  6  12    0.320   60.000   0.0178  1.633000e+04 3.200000e+02 1
  6  12    0.320   60.000   0.0228  1.866000e+04 3.600000e+02 1
  6  12    0.320   60.000   0.0278  1.766000e+04 3.500000e+02 1
  6  12    0.320   60.000   0.0328  2.077000e+04 4.000000e+02 1
  6  12    0.320   60.000   0.0378  2.138000e+04 4.100000e+02 1
  6  12    0.320   60.000   0.0428  2.330000e+04 4.400000e+02 1
  6  12    0.320   60.000   0.0478  2.474000e+04 4.700000e+02 1
  6  12    0.320   60.000   0.0528  2.583000e+04 4.900000e+02 1
  6  12    0.320   60.000   0.0578  2.626000e+04 5.100000e+02 1
  6  12    0.320   60.000   0.0628  2.637000e+04 5.300000e+02 1
  6  12    0.320   60.000   0.0678  2.596000e+04 5.400000e+02 1
  6  12    0.320   60.000   0.0728  2.481000e+04 5.400000e+02 1
  6  12    0.320   60.000   0.0778  2.232000e+04 5.100000e+02 1
  6  12    0.320   60.000   0.0828  2.046000e+04 4.900000e+02 1
  6  12    0.320   60.000   0.0878  1.814000e+04 4.600000e+02 1
  6  12    0.320   60.000   0.0928  1.596000e+04 4.400000e+02 1
  6  12    0.320   60.000   0.0978  1.421000e+04 4.200000e+02 1
  6  12    0.320   60.000   0.1028  1.222000e+04 4.000000e+02 1
  6  12    0.320   60.000   0.1078  1.073000e+04 3.800000e+02 1
  6  12    0.320   60.000   0.1128  9.320000e+03 3.700000e+02 1
  6  12    0.320   60.000   0.1178  8.150000e+03 3.500000e+02 1
  6  12    0.320   60.000   0.1228  7.140000e+03 3.400000e+02 1
  6  12    0.320   60.000   0.1278  6.180000e+03 3.300000e+02 1
  6  12    0.320   60.000   0.1328  5.680000e+03 3.200000e+02 1
  6  12    0.320   60.000   0.1378  5.260000e+03 3.200000e+02 1
  6  12    0.320   60.000   0.1428  4.600000e+03 3.200000e+02 1
  6  12    0.320   60.000   0.1478  4.180000e+03 3.300000e+02 1
  6  12    0.320   60.000   0.1528  3.810000e+03 3.400000e+02 1
  6  12    0.320   60.000   0.1578  3.390000e+03 3.500000e+02 1
  6  12    0.320   60.000   0.1628  3.050000e+03 3.600000e+02 1
  6  12    0.320   60.000   0.1678  2.860000e+03 3.900000e+02 1
  6  12    0.361   60.000   0.0034  2.000000e+02 8.000000e+01 1
  6  12    0.361   60.000   0.0084  8.010000e+03 2.700000e+02 1
  6  12    0.361   60.000   0.0134  8.530000e+03 2.100000e+02 1
  6  12    0.361   60.000   0.0184  8.810000e+03 1.600000e+02 1
  6  12    0.361   60.000   0.0234  9.200000e+03 1.900000e+02 1
  6  12    0.361   60.000   0.0284  9.240000e+03 1.700000e+02 1
  6  12    0.361   60.000   0.0334  1.060000e+04 1.900000e+02 1
  6  12    0.361   60.000   0.0384  1.188000e+04 2.100000e+02 1
  6  12    0.361   60.000   0.0434  1.323000e+04 2.300000e+02 1
  6  12    0.361   60.000   0.0484  1.469000e+04 2.600000e+02 1
  6  12    0.361   60.000   0.0534  1.602000e+04 2.800000e+02 1
  6  12    0.361   60.000   0.0584  1.733000e+04 3.000000e+02 1
  6  12    0.361   60.000   0.0634  1.828000e+04 3.200000e+02 1
  6  12    0.361   60.000   0.0684  1.905000e+04 3.300000e+02 1
  6  12    0.361   60.000   0.0734  1.933000e+04 3.500000e+02 1
  6  12    0.361   60.000   0.0784  1.940000e+04 3.600000e+02 1
  6  12    0.361   60.000   0.0834  1.891000e+04 3.600000e+02 1
  6  12    0.361   60.000   0.0884  1.798000e+04 3.500000e+02 1
  6  12    0.361   60.000   0.0934  1.718000e+04 3.400000e+02 1
  6  12    0.361   60.000   0.0984  1.576000e+04 3.300000e+02 1
  6  12    0.361   60.000   0.1034  1.445000e+04 3.200000e+02 1
  6  12    0.361   60.000   0.1084  1.291000e+04 3.000000e+02 1
  6  12    0.361   60.000   0.1134  1.167000e+04 2.900000e+02 1
  6  12    0.361   60.000   0.1184  1.025000e+04 2.700000e+02 1
  6  12    0.361   60.000   0.1234  9.050000e+03 2.500000e+02 1
  6  12    0.361   60.000   0.1284  8.070000e+03 2.400000e+02 1
  6  12    0.361   60.000   0.1334  7.050000e+03 2.300000e+02 1
  6  12    0.361   60.000   0.1384  6.350000e+03 2.200000e+02 1
  6  12    0.361   60.000   0.1434  5.560000e+03 2.100000e+02 1
  6  12    0.361   60.000   0.1484  5.020000e+03 2.100000e+02 1
  6  12    0.361   60.000   0.1534  4.670000e+03 2.100000e+02 1
  6  12    0.361   60.000   0.1584  4.230000e+03 2.000000e+02 1
  6  12    0.361   60.000   0.1634  3.810000e+03 2.000000e+02 1
  6  12    0.361   60.000   0.1684  3.710000e+03 2.100000e+02 1
  6  12    0.361   60.000   0.1734  3.420000e+03 2.100000e+02 1
  6  12    0.361   60.000   0.1784  3.330000e+03 2.200000e+02 1
  6  12    0.361   60.000   0.1834  3.200000e+03 2.300000e+02 1
  6  12    0.361   60.000   0.1884  3.180000e+03 2.500000e+02 1
  6  12    0.361   60.000   0.1934  3.220000e+03 2.600000e+02 1
  6  12    0.361   60.000   0.1984  3.240000e+03 2.800000e+02 1
  6  12    0.361   60.000   0.2034  3.330000e+03 3.000000e+02 1
  6  12    0.361   60.000   0.2084  3.400000e+03 3.300000e+02 1
  6  12    0.361   60.000   0.2134  3.590000e+03 3.600000e+02 1
  6  12    0.361   60.000   0.2184  3.870000e+03 3.900000e+02 1
  6  12    0.361   60.000   0.2234  4.060000e+03 4.300000e+02 1
  6  12    0.361   60.000   0.2284  4.290000e+03 4.800000e+02 1
  6  12    0.400   36.000   0.0125  1.810000e+05 7.550000e+03 1
  6  12    0.400   36.000   0.0175  1.245000e+05 5.700000e+03 1
  6  12    0.400   36.000   0.0225  1.109000e+05 5.260000e+03 1
  6  12    0.400   36.000   0.0275  1.257000e+05 5.650000e+03 1
  6  12    0.400   36.000   0.0325  1.379000e+05 5.990000e+03 1
  6  12    0.400   36.000   0.0375  1.398000e+05 6.060000e+03 1
  6  12    0.400   36.000   0.0425  1.324000e+05 5.870000e+03 1
  6  12    0.400   36.000   0.0475  1.342000e+05 5.510000e+03 1
  6  12    0.400   36.000   0.0525  1.299000e+05 5.400000e+03 1
  6  12    0.400   36.000   0.0575  1.229000e+05 5.190000e+03 1
  6  12    0.400   36.000   0.0625  1.154000e+05 4.980000e+03 1
  6  12    0.400   36.000   0.0675  9.658000e+04 4.440000e+03 1
  6  12    0.400   36.000   0.0725  8.912000e+04 4.220000e+03 1
  6  12    0.400   36.000   0.0775  7.723000e+04 3.850000e+03 1
  6  12    0.400   36.000   0.0825  6.334000e+04 3.430000e+03 1
  6  12    0.400   36.000   0.0875  5.666000e+04 3.210000e+03 1
  6  12    0.400   36.000   0.0925  4.849000e+04 2.950000e+03 1
  6  12    0.400   36.000   0.0975  4.130000e+04 2.720000e+03 1
  6  12    0.400   36.000   0.1025  3.403000e+04 2.490000e+03 1
  6  12    0.400   36.000   0.1075  3.036000e+04 2.370000e+03 1
  6  12    0.400   36.000   0.1125  2.406000e+04 2.170000e+03 1
  6  12    0.400   36.000   0.1175  2.181000e+04 1.970000e+03 1
  6  12    0.400   36.000   0.1225  1.959000e+04 2.060000e+03 1
  6  12    0.400   36.000   0.1275  1.640000e+04 1.960000e+03 1
  6  12    0.400   36.000   0.1325  1.570000e+04 1.960000e+03 1
  6  12    0.400   36.000   0.1375  1.326000e+04 1.900000e+03 1
  6  12    0.400   36.000   0.1425  1.245000e+04 1.900000e+03 1
  6  12    0.400   36.000   0.1475  1.353000e+04 1.960000e+03 1
  6  12    0.400   36.000   0.1525  1.187000e+04 1.940000e+03 1
  6  12    0.400   36.000   0.1575  1.020000e+04 1.920000e+03 1
  6  12    0.401   60.000   0.0085  1.050000e+03 4.000000e+01 1
  6  12    0.401   60.000   0.0135  4.440000e+03 1.000000e+02 1
  6  12    0.401   60.000   0.0185  4.710000e+03 1.000000e+02 1
  6  12    0.401   60.000   0.0235  4.200000e+03 9.000000e+01 1
  6  12    0.401   60.000   0.0285  6.150000e+03 1.200000e+02 1
  6  12    0.401   60.000   0.0335  5.830000e+03 1.100000e+02 1
  6  12    0.401   60.000   0.0385  6.940000e+03 1.300000e+02 1
  6  12    0.401   60.000   0.0435  7.880000e+03 1.400000e+02 1
  6  12    0.401   60.000   0.0485  8.910000e+03 1.600000e+02 1
