3.17       0.8       0.950475         0.0709      0.0198701              0
3.25       0.8         1.0311       0.077128      0.0212102     0.00048205
3.33       0.8        1.23257       0.129001      0.0339205    0.000513947
3.41       0.8         1.2779       0.129167      0.0355757     0.00164196
3.49       0.8        1.34588       0.122845      0.0337677     0.00232881
3.57       0.8        1.50525       0.131769      0.0408298      0.0055677
3.65       0.8        1.39003       0.155626      0.0361157     0.00459654
3.73       0.8         1.5184       0.171982      0.0369031     0.00696285
3.81       0.8        1.50298       0.180707      0.0383541     0.00885094
3.89       0.8        1.70998       0.228706      0.0460533     0.00156113
3.97       0.8        1.60185       0.247584      0.0462157     0.00165056
4.05       0.8        1.76921       0.214454      0.0453317     0.00174353
4.13       0.8        1.90956       0.178489      0.0423221     0.00184009
4.21       0.8        2.07055       0.184332      0.0455979              0
4.29       0.8        2.18846       0.192167      0.0439531     0.00102217
4.37       0.8        2.34102        0.23566      0.0408908              0
4.45       0.8        2.56821       0.267136      0.0418814              0
4.53       0.8        2.44855       0.330756      0.0428317              0
0.61      1.25      0.0183638     0.00376433      0.0019839    0.000610432
0.69      1.25      0.0242252     0.00413893     0.00198442    2.83489e-05
0.77      1.25      0.0330481     0.00522238     0.00169885    0.000346061
0.85      1.25      0.0329455      0.0078958      0.0014609    0.000730449
0.93      1.25      0.0298159      0.0101966       0.001265    0.000421666
1.73      1.25       0.104091      0.0424607     0.00358318    0.000716636
1.81      1.25        0.12337      0.0415406     0.00454048     0.00376763
1.89      1.25       0.146957      0.0487938     0.00405748    0.000936341
1.97      1.25       0.103433      0.0359167     0.00436371     0.00067134
2.05      1.25       0.139457      0.0198292     0.00516761    0.000360531
2.13      1.25       0.120938      0.0207552     0.00528548    0.000515657
2.21      1.25       0.182383      0.0225129     0.00649145     0.00069058
2.29      1.25       0.193171      0.0239432     0.00679869    0.000886786
2.37      1.25       0.230161      0.0257497     0.00726679    0.000631895
2.45      1.25       0.281021      0.0263109     0.00758967    0.000843297
2.53      1.25       0.300233       0.026081     0.00809412    0.000719477
2.61      1.25       0.344217      0.0293176     0.00843121    0.000958092
2.69      1.25       0.392635      0.0342588     0.00999216    0.000611765
2.77      1.25       0.459295      0.0299175      0.0106229    0.000650381
2.85      1.25       0.471505      0.0448987     0.00990074     0.00023025
2.93      1.25       0.458696      0.0627862      0.0117266    0.000977217
3.01      1.25       0.470162      0.0696636      0.0157973     0.00336664
3.09      1.25       0.519303      0.0729556      0.0159076    0.000548539
3.17      1.25       0.563981      0.0751642      0.0182832    0.000580419
3.25      1.25       0.631637      0.0843721      0.0202493     0.00122723
3.33      1.25       0.619606      0.0910662      0.0213892    0.000324079
3.41      1.25       0.585195       0.102611      0.0215484    0.000342038
3.49      1.25       0.784285      0.0923393      0.0209206      0.0010821
3.57      1.25       0.875553       0.104142       0.023565      0.0019004
3.65      1.25       0.820331        0.12486      0.0248119     0.00200096
3.73      1.25        1.06835          0.112      0.0248421     0.00126316
3.81      1.25          1.101      0.0973885      0.0247898      0.0119522
3.89      1.25         1.0425       0.120919      0.0260442     0.00232537
3.97      1.25        1.04567       0.115719      0.0253898     0.00244133
4.05      1.25        1.11676       0.116284      0.0261255     0.00204906
4.13      1.25        1.08035       0.125141      0.0263172     0.00322251
4.21      1.25        1.17986        0.13337      0.0286998     0.00393919
4.29      1.25        1.41206       0.143777      0.0300518      0.0035355
4.37      1.25        1.21515       0.169572      0.0283648      0.0024665
0.85      1.75      0.0149562      0.0117015     0.00123989    0.000387467
0.93      1.75      0.0195039      0.0128329     0.00117043    0.000501612
1.01      1.75      0.0226745     0.00954555     0.00144084    0.000360209
1.09      1.75       0.026619     0.00503668     0.00154975    0.000193718
1.17      1.75       0.026886     0.00483777     0.00161259    0.000156057
1.25      1.75      0.0308997     0.00513377     0.00167406    0.000111604
1.33      1.75      0.0276361     0.00520137     0.00179358    0.000119572
1.41      1.75      0.0205162       0.011836     0.00191936     0.00044785
1.49      1.75      0.0281379      0.0166182     0.00307744     0.00027355
1.57      1.75      0.0252244      0.0171598     0.00321289    0.000438122
1.65      1.75      0.0557851     0.00615288       0.002025    7.78846e-05
1.73      1.75      0.0598719     0.00622409     0.00215768              0
1.81      1.75      0.0699636      0.0058303     0.00247346    8.83378e-05
1.89      1.75      0.0722414     0.00620017     0.00263038    0.000187884
1.97      1.75       0.088787     0.00658733     0.00279463    0.000199616
2.05      1.75      0.0948472      0.0080517     0.00296642    0.000105943
2.13      1.75       0.118966     0.00910083     0.00337068    0.000337068
2.21      1.75       0.123209      0.0110719     0.00321443              0
2.29      1.75       0.140003      0.0128563     0.00352918    0.000126042
2.37      1.75       0.138545      0.0154664     0.00413326              0
2.45      1.75        0.15753      0.0260716      0.0062008    0.000563709
2.53      1.75       0.182774      0.0279817     0.00684658    0.000595354
2.61      1.75       0.125972      0.0361267     0.00691119    0.000314145
2.69      1.75       0.167782      0.0319678     0.00612854    0.000165636
2.77      1.75       0.150551      0.0336858     0.00610883    0.000174538
2.85      1.75       0.195908      0.0347354     0.00643247    0.000183785
2.93      1.75       0.220265      0.0340357     0.00715524    0.000193385
3.01      1.75       0.214142      0.0372122     0.00691374    0.000203345
3.09      1.75       0.230767      0.0414527      0.0072649    0.000213674
3.17      1.75        0.24704       0.043978     0.00740446    0.000224378
3.25      1.75       0.305464      0.0461511     0.00847674    0.000235465
3.33      1.75       0.351894       0.043462      0.0101247    0.000493886
3.41      1.75       0.343103      0.0463287      0.0119057     0.00103528
3.49      1.75       0.399352      0.0696733      0.0162661     0.00298213
3.57      1.75       0.432354      0.0624357      0.0136223     0.00283799
3.65      1.75       0.521532      0.0647277      0.0145489     0.00207841
3.73      1.75       0.617635      0.0707855      0.0152127     0.00186278
3.81      1.75       0.638301      0.0736491      0.0133023     0.00162223
3.89      1.75       0.711482       0.076585      0.0169436      0.0101662
3.97      1.75       0.587248      0.0969275      0.0123813     0.00106125
4.05      1.75       0.627407       0.106297      0.0114417    0.000738175
4.13      1.75       0.460162       0.116237      0.0119316    0.000769783
4.21      1.75       0.533168       0.139607      0.0112328     0.00080234
4.29      1.75       0.794904       0.172605      0.0125379    0.000835861
0.37      2.25     0.00318862     0.00187901    0.000854095    5.69397e-05
0.45      2.25     0.00469586     0.00244428    0.000916604    6.11069e-05
0.53      2.25     0.00491657     0.00320867    0.000982246    6.54831e-05
0.77      2.25       0.011114     0.00231874     0.00119935    7.99565e-05
0.85      2.25      0.0108941     0.00157731      0.0012789    8.52599e-05
0.93      2.25      0.0119426     0.00181636     0.00136227    9.08182e-05
1.01      2.25      0.0122429     0.00183617     0.00144961    9.66403e-05
1.09      2.25      0.0164372     0.00251702     0.00154104    0.000102736
1.17      2.25      0.0143227     0.00300062      0.0016367    0.000109113
1.25      2.25      0.0242045     0.00341558     0.00173674    0.000115783
1.33      2.25      0.0216317      0.0038667     0.00184129    0.000122752
1.41      2.25      0.0312055     0.00429106     0.00195048    0.000130032
1.49      2.25      0.0359905     0.00646866     0.00206447    0.000137631
1.57      2.25      0.0392138      0.0072779     0.00218337    0.000145558
1.65      2.25      0.0437871       0.014767     0.00230734    0.000153823
1.73      2.25      0.0269534      0.0130759     0.00243651    0.000162434
1.81      2.25      0.0523629      0.0137121     0.00257101    0.000171401
1.89      2.25      0.0539183      0.0134646     0.00271099    0.000180733
1.97      2.25      0.0493986      0.0138068     0.00285658    0.000190439
2.05      2.25      0.0569499      0.0146385     0.00300792    0.000200528
2.13      2.25      0.0694223      0.0162478     0.00316515     0.00021101
2.21      2.25      0.0837304      0.0157544      0.0033284    0.000221894
2.29      2.25      0.0539457      0.0171393     0.00349782    0.000233188
2.37      2.25      0.0559593      0.0150615     0.00367354    0.000244903
2.45      2.25      0.0718784      0.0169651      0.0038557    0.000257047
2.53      2.25       0.108749      0.0191436     0.00404443    0.000269629
2.61      2.25      0.0856456      0.0192208     0.00423988    0.000282659
2.69      2.25       0.110962      0.0229513     0.00444218    0.000296146
2.77      2.25       0.120513      0.0167453     0.00465147    0.000310098
2.85      2.25       0.130784      0.0175244     0.00486789    0.000324526
2.93      2.25       0.129496      0.0186691     0.00509158    0.000339438
3.01      2.25       0.166067      0.0170325     0.00532266    0.000354844
3.09      2.25       0.181025      0.0168693     0.00556129    0.000370753
3.17      2.25       0.179097      0.0181971      0.0058076    0.000387173
3.25      2.25       0.182425      0.0200037     0.00606172    0.000404115
3.33      2.25       0.192694      0.0252952      0.0063238    0.000421586
3.41      2.25       0.226672      0.0265957     0.00659397    0.000439598
3.49      2.25       0.255393      0.0288639     0.00687236    0.000458158
3.57      2.25       0.261474      0.0427161     0.00715913    0.000477275
3.65      2.25       0.315648      0.0444779      0.0074544     0.00049696
3.73      2.25       0.323693      0.0501704     0.00775831    0.000517221
3.81      2.25       0.243922      0.0981972     0.00807101    0.000538067
3.89      2.25       0.254234      0.0797299     0.00839262    0.000559508
4.45      2.25       0.457797      0.0836064      0.0109052    0.000727012
4.53      2.25       0.399336        0.08515      0.0113031     0.00075354
4.61      2.25       0.500458      0.0882242      0.0117112    0.000780745
4.69      2.25       0.679737      0.0929932      0.0121295    0.000808636
4.77      2.25       0.559939       0.101304      0.0125583    0.000837223
4.85      2.25       0.558036        0.11698      0.0129977    0.000866515
0.45      2.75     0.00328652    0.000699259     0.00104889    6.99259e-05
0.53      2.75     0.00515698    0.000778579     0.00111226    7.41504e-05
0.61      2.75     0.00589195    0.000864152     0.00117839    7.85593e-05
0.69      2.75     0.00615375    0.000914746     0.00124738    8.31587e-05
0.77      2.75     0.00677252     0.00105546     0.00131932    8.79548e-05
0.85      2.75     0.00836584      0.0024168     0.00139431    9.29538e-05
0.93      2.75     0.00427003      0.0025522     0.00147243    9.81617e-05
1.01      2.75     0.00989234      0.0026932     0.00155377    0.000103585
1.09      2.75      0.0113876     0.00289457     0.00163844    0.000109229
1.17      2.75      0.0110648     0.00293507     0.00172651    0.000115101
1.25      2.75      0.0108469     0.00345437     0.00181809    0.000121206
1.33      2.75      0.0133929     0.00344388     0.00191327    0.000127551
1.41      2.75      0.0138406     0.00375597     0.00201213    0.000134142
1.49      2.75      0.0152344     0.00430004     0.00211477    0.000140985
1.57      2.75      0.0131626     0.00503492     0.00222129    0.000148086
1.65      2.75      0.0203184     0.00769483     0.00233177    0.000155451
1.73      2.75      0.0246291     0.00888824      0.0024463    0.000163087
1.81      2.75      0.0250152     0.00889197     0.00256499    0.000170999
1.97      2.75      0.0364123     0.00685027     0.00281518    0.000187679
2.05      2.75       0.031335     0.00707247     0.00294686    0.000196458
2.13      2.75      0.0368009     0.00770767     0.00308307    0.000205538
2.21      2.75      0.0411477     0.00762985     0.00322388    0.000214925
2.29      2.75       0.039085     0.00808655      0.0033694    0.000224627
2.53      2.75      0.0536911      0.0107382     0.00383508    0.000255672
2.61      2.75      0.0578471      0.0117343     0.00400033    0.000266689
2.69      2.75      0.0825806      0.0130683     0.00417074    0.000278049
2.77      2.75      0.0952083      0.0152124      0.0043464     0.00028976
2.85      2.75      0.0720587      0.0152423     0.00452742    0.000301828
2.93      2.75      0.0858088      0.0164985     0.00471387    0.000314258
3.01      2.75      0.0856611      0.0210952     0.00490586    0.000327057
3.09      2.75       0.104879      0.0233058     0.00510346    0.000340231
3.17      2.75       0.116354      0.0263571     0.00530679    0.000353786
3.25      2.75       0.085313      0.0400824     0.00551593    0.000367728
3.57      2.75       0.190662       0.030352      0.0064124    0.000427493
3.65      2.75       0.158521      0.0314859     0.00665196    0.000443464
3.73      2.75       0.204203        0.03242     0.00689788    0.000459859
3.81      2.75       0.182909      0.0359896     0.00715026    0.000476684
3.89      2.75       0.187709      0.0503824     0.00740918    0.000493945
3.97      2.75        0.18445      0.0516766     0.00767474     0.00051165
4.05      2.75       0.365299      0.0545697     0.00794704    0.000529803
4.13      2.75       0.277312      0.0573089     0.00822615     0.00054841
4.21      2.75       0.264942      0.0462495     0.00851219    0.000567479
4.29      2.75       0.282126      0.0469612     0.00880523    0.000587015
4.37      2.75       0.292866      0.0555427     0.00910536    0.000607024
4.45      2.75       0.299206      0.0803217     0.00941269    0.000627513
4.53      2.75       0.233475      0.0907882     0.00972731    0.000648487
4.61      2.75       0.299469       0.103843      0.0100493    0.000669953
1.41      3.25     0.00982294     0.00334398     0.00208999    0.000139332
1.49      3.25      0.0116381      0.0035687     0.00218492    0.000145661
1.57      3.25      0.0159051     0.00380505     0.00228303    0.000152202
1.65      3.25      0.0130062     0.00421243     0.00238439     0.00015896
1.73      3.25      0.0110348     0.00464628     0.00248908    0.000165938
1.81      3.25      0.0181469       0.004848     0.00259714    0.000173143
1.89      3.25      0.0233457     0.00460471     0.00270866    0.000180577
1.97      3.25       0.026172     0.00461202     0.00282369    0.000188246
2.05      3.25      0.0232683     0.00480575      0.0029423    0.000196153
2.13      3.25        0.02575     0.00541404     0.00306455    0.000204304
2.21      3.25      0.0307207     0.00542389     0.00319052    0.000212702
2.29      3.25      0.0405899      0.0059765     0.00332028    0.000221352
2.37      3.25      0.0380085     0.00644723     0.00345387    0.000230258
2.45      3.25      0.0427336     0.00730247     0.00359138    0.000239425
2.53      3.25      0.0437753       0.012194     0.00373286    0.000248858
2.61      3.25      0.0362787        0.01435     0.00387839    0.000258559
2.69      3.25      0.0501567      0.0158436     0.00402803    0.000268535
2.77      3.25      0.0386123      0.0156122     0.00418184    0.000278789
2.85      3.25      0.0527913      0.0195295     0.00433989    0.000289326
2.93      3.25      0.0519293      0.0202602     0.00450226     0.00030015
3.01      3.25      0.0563298      0.0210105     0.00466899    0.000311266
3.09      3.25      0.0676333      0.0225874     0.00484017    0.000322678
3.17      3.25       0.105742      0.0229057     0.00501585     0.00033439
3.25      3.25       0.101524      0.0244217      0.0051961    0.000346406
3.33      3.25      0.0811883      0.0249319     0.00538099    0.000358732
3.41      3.25      0.0847798      0.0252533     0.00557058    0.000371372
3.49      3.25      0.0966588      0.0261344     0.00576494    0.000384329
3.57      3.25       0.117162      0.0286279     0.00596414    0.000397609
3.65      3.25       0.125167      0.0312524     0.00616824    0.000411216
3.73      3.25       0.180617        0.03465     0.00637731    0.000425154
3.81      3.25       0.159553      0.0380104     0.00659141    0.000439427
3.89      3.25      0.0939918      0.0376854     0.00681061     0.00045404
3.97      3.25       0.153256      0.0403338     0.00703497    0.000468998
4.05      3.25       0.130806      0.0431031     0.00726457    0.000484305
4.13      3.25       0.140017      0.0509964     0.00749947    0.000499964
0.93      3.75     0.00510996     0.00175192     0.00169541    0.000113027
1.01      3.75     0.00289031     0.00176958     0.00176958    0.000117972
1.09      3.75     0.00455383     0.00184615     0.00184615    0.000123077
1.17      3.75     0.00446078     0.00237439     0.00192518    0.000128345
1.25      3.75     0.00616792     0.00247494     0.00200671    0.000133781
1.33      3.75      0.0071784     0.00223018     0.00209079    0.000139386
1.41      3.75      0.0106233     0.00239523     0.00217748    0.000145166
1.49      3.75     0.00974735     0.00226683     0.00226683    0.000151122
1.57      3.75      0.0125806     0.00235887     0.00235887    0.000157258
1.65      3.75      0.0153763     0.00245366     0.00245366    0.000163578
1.73      3.75      0.0131815     0.00272135     0.00255126    0.000170084
1.81      3.75      0.0147935     0.00318205     0.00265171    0.000176781
1.89      3.75       0.018835     0.00376525     0.00275506    0.000183671
1.97      3.75      0.0205064     0.00419666     0.00286136    0.000190757
2.05      3.75      0.0179229     0.00445598     0.00297066    0.000198044
2.13      3.75      0.0199193     0.00483004       0.003083    0.000205534
2.21      3.75      0.0190251     0.00714321     0.00319845     0.00021323
2.29      3.75      0.0204861     0.00773978     0.00331705    0.000221137
2.37      3.75      0.0330129      0.0093995     0.00343884    0.000229256
2.45      3.75      0.0330077     0.00890971     0.00356388    0.000237592
2.53      3.75      0.0328044     0.00959978     0.00369222    0.000246148
2.61      3.75      0.0478205       0.010452     0.00382391    0.000254927
2.69      3.75      0.0304842      0.0100294     0.00395899    0.000263933
2.77      3.75      0.0383334      0.0107901     0.00409752    0.000273168
2.85      3.75      0.0366014      0.0130013     0.00423954    0.000282636
2.93      3.75      0.0402723      0.0133015     0.00438511    0.000292341
3.01      3.75       0.049427       0.013754     0.00453428    0.000302285
3.09      3.75      0.0593698      0.0156236     0.00312473    0.000156236

