0.030	0.01006	0.00058
0.040	0.01015	0.00061
0.050	0.01329	0.00074
0.060	0.01656	0.00087
0.070	0.01928	0.00103
0.080	0.02165	0.00122
0.090	0.02274	0.00122
0.100	0.02338	0.00135
0.110	0.02199	0.00125
0.120	0.02033	0.00119
0.130	0.01830	0.00109
0.140	0.01583	0.00099
0.150	0.01365	0.00151
0.160	0.01237	0.00145
0.170	0.01082	0.00125
0.180	0.00909	0.00106
0.190	0.00966	0.00112
0.200	0.01053	0.00103
0.210	0.01110	0.00109
