qv,q2,ex,nu,RTTOT,RLTOT,RTQE,RLQE,RTIE,RLIE,RTE,RLE,RTNS,RLNS
0.61668,0.38,0.00025,0.01725,5.45e-14,6.52e-07,0.0,0.0,0.0,0.0,0.0,0.0,5.45e-14,6.52e-07
0.61669,0.38,0.0005,0.0175,8.44e-14,7.77e-07,0.0,0.0,0.0,0.0,0.0,0.0,8.44e-14,7.77e-07
0.6167,0.38,0.00075,0.01775,1.37e-13,9.16e-07,0.0,0.0,0.0,0.0,0.0,0.0,1.37e-13,9.16e-07
0.6167,0.38,0.001,0.018,2.3e-13,1.07e-06,0.0,0.0,0.0,0.0,0.0,0.0,2.3e-13,1.07e-06
0.61671,0.38,0.00125,0.01825,3.94e-13,1.24e-06,0.0,0.0,0.0,0.0,0.0,0.0,3.94e-13,1.24e-06
0.61672,0.38,0.0015,0.0185,6.86e-13,1.43e-06,0.0,0.0,0.0,0.0,0.0,0.0,6.86e-13,1.43e-06
0.61673,0.38,0.00175,0.01875,1.2e-12,1.63e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.2e-12,1.63e-06
0.61673,0.38,0.002,0.019,2.1e-12,1.84e-06,0.0,0.0,0.0,0.0,0.0,0.0,2.1e-12,1.84e-06
0.61674,0.38,0.00225,0.01925,3.67e-12,2.06e-06,0.0,0.0,0.0,0.0,0.0,0.0,3.67e-12,2.06e-06
0.61675,0.38,0.0025,0.0195,6.38e-12,2.3e-06,0.0,0.0,0.0,0.0,0.0,0.0,6.38e-12,2.3e-06
0.61676,0.38,0.00275,0.01975,1.1e-11,2.54e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.1e-11,2.54e-06
0.61677,0.38,0.003,0.02,1.88e-11,2.79e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.88e-11,2.79e-06
0.61677,0.38,0.00325,0.02025,3.19e-11,3.04e-06,0.0,0.0,0.0,0.0,0.0,0.0,3.19e-11,3.04e-06
0.61678,0.38,0.0035,0.0205,5.35e-11,3.29e-06,0.0,0.0,0.0,0.0,0.0,0.0,5.35e-11,3.29e-06
0.61679,0.38,0.00375,0.02075,8.89e-11,3.55e-06,0.0,0.0,0.0,0.0,0.0,0.0,8.89e-11,3.55e-06
0.6168,0.38,0.004,0.021,1.46e-10,3.8e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.46e-10,3.8e-06
0.61681,0.38,0.00425,0.02125,2.39e-10,4.05e-06,0.0,0.0,0.0,0.0,0.0,0.0,2.39e-10,4.05e-06
0.61682,0.38,0.0045,0.0215,3.85e-10,4.29e-06,0.0,0.0,0.0,0.0,0.0,0.0,3.85e-10,4.29e-06
0.61682,0.38,0.00475,0.02175,6.16e-10,4.52e-06,0.0,0.0,0.0,0.0,0.0,0.0,6.16e-10,4.52e-06
0.61683,0.38,0.005,0.022,9.74e-10,4.75e-06,0.0,0.0,0.0,0.0,0.0,0.0,9.74e-10,4.75e-06
0.61684,0.38,0.00525,0.02225,1.53e-09,4.96e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.53e-09,4.96e-06
0.61685,0.38,0.0055,0.0225,2.36e-09,5.17e-06,0.0,0.0,0.0,0.0,0.0,0.0,2.36e-09,5.17e-06
0.61686,0.38,0.00575,0.02275,3.63e-09,5.36e-06,0.0,0.0,0.0,0.0,0.0,0.0,3.63e-09,5.36e-06
0.61687,0.38,0.006,0.023,5.51e-09,5.53e-06,0.0,0.0,0.0,0.0,0.0,0.0,5.51e-09,5.53e-06
0.61688,0.38,0.00625,0.02325,8.28e-09,5.69e-06,0.0,0.0,0.0,0.0,0.0,0.0,8.28e-09,5.69e-06
