A,Z,nu,E0,ThetaDeg,cross,error,dataSet
12,6,0.02455,0.25,60.0,51400.0,2119.276291927332,16
12,6,0.02481,0.1405,135.0,5264.0,217.02572846470915,16
12,6,0.02476,0.25,60.0,50600.0,2086.291446226057,16
12,6,0.02477,0.25,60.0,48800.0,2012.0755449285189,16
12,6,0.025,0.1405,135.0,5394.0,222.38576572358537,16
12,6,0.02495,0.25,60.0,46900.0,1933.7365382462492,16
12,6,0.02501,0.25,60.0,45000.0,1855.39753156398,16
12,6,0.0252,0.1405,135.0,5240.0,216.05073475235955,16
12,6,0.0229,0.24,60.0,43270.0,1859.525294060692,1
12,6,0.02515,0.25,60.0,43100.0,1777.0585248817101,16
12,6,0.0254,0.1405,135.0,5488.0,226.24693409672733,16
12,6,0.0285,0.1485,135.0,4554.0,396.5048963007126,18
12,6,0.02535,0.25,60.0,40500.0,1669.8577787573718,16
12,6,0.02537,0.25,60.0,38900.0,1603.8880882292963,16
12,6,0.0256,0.1405,135.0,5491.0,226.37790260881488,16
12,6,0.02554,0.25,60.0,37100.0,1529.672186931758,16
12,6,0.02558,0.25,60.0,35100.0,1447.2100748647572,16
12,6,0.02567,0.25,60.0,33800.0,1393.6097013653505,16
12,6,0.0258,0.1405,135.0,5285.0,217.86975465922774,16
12,6,0.0328,0.28,60.0,31910.0,1112.2492886147702,1
12,6,0.02574,0.25,60.0,31600.0,1302.9013776544123,16
12,6,0.02595,0.25,60.0,30100.0,1241.0547933855428,16
12,6,0.0291,0.1485,135.0,4911.0,399.8991583145663,18
12,6,0.02604,0.1405,135.0,4200.0,173.1704363026241,16
12,6,0.02613,0.25,60.0,30700.0,1265.7934274428806,16
12,6,0.02622,0.1405,135.0,3900.0,160.80111936140275,16
12,6,0.02619,0.25,60.0,32100.0,1323.5169054525438,16
12,6,0.02631,0.25,60.0,33700.0,1389.486595980619,16
12,6,0.02636,0.25,60.0,35300.0,1455.45628563422,16
12,6,0.02642,0.1405,135.0,3939.0,162.43096008196892,16
12,6,0.02645,0.25,60.0,36600.0,1509.0566591336267,16
12,6,0.02652,0.25,60.0,38000.0,1566.7801380177646,16
12,6,0.02653,0.25,60.0,39800.0,1640.9960393153026,16
12,6,0.02661,0.1405,135.0,4569.0,188.4065253427081,16
12,6,0.02661,0.25,60.0,39300.0,1620.3805106426964,16
12,6,0.02675,0.25,60.0,40900.0,1686.350201170772,16
12,6,0.02679,0.1405,135.0,4814.0,198.47175311063498,16
12,6,0.0299,0.1485,135.0,4696.0,397.8277677219448,18
12,6,0.02694,0.25,60.0,40300.0,1661.6115671134344,16
12,6,0.02697,0.25,60.0,38800.0,1599.7649828445649,16
12,6,0.027,0.1405,135.0,4699.0,193.7665626818868,16
12,6,0.02715,0.25,60.0,38600.0,1591.5187712006275,16
12,6,0.0275,0.4,36.0,125700.0,6675.544322530464,1
12,6,0.02721,0.1405,135.0,4587.0,189.11957910657964,16
12,6,0.02734,0.25,60.0,37900.0,1562.6570317585586,16
12,6,0.02735,0.25,60.0,36300.0,1496.687342104958,16
12,6,0.035651558,0.1506,180.0,2572.0,134.81245196801294,17
12,6,0.0274,0.1405,135.0,4762.0,196.37139609913933,16
12,6,0.02751,0.25,60.0,37900.0,1562.6570317585586,16
12,6,0.02754,0.25,60.0,39000.0,1608.011193614028,16
12,6,0.02767,0.25,60.0,40900.0,1686.350201170772,16
12,6,0.02759,0.1405,135.0,5109.0,210.67129560339828,16
12,6,0.02774,0.25,60.0,42900.0,1768.8123132377727,16
12,6,0.0308,0.1485,135.0,4322.0,343.9563885084076,18
12,6,0.02787,0.25,60.0,43100.0,1777.0585248817101,16
12,6,0.02778,0.1405,135.0,5555.0,229.00213976470792,16
12,6,0.02794,0.25,60.0,44800.0,1847.1513199200424,16
12,6,0.031,0.1485,135.0,4661.0,397.4983481618484,18
12,6,0.02809,0.25,60.0,45200.0,1863.6437432079172,16
12,6,0.02797,0.1405,135.0,5967.0,246.0184367289162,16
12,6,0.02814,0.25,60.0,46700.0,1925.4903274767864,16
12,6,0.02815,0.1405,135.0,6221.0,256.4765736283052,16
12,6,0.02832,0.25,60.0,44400.0,1830.6588975066422,16
12,6,0.02835,0.25,60.0,45500.0,1876.0130593621113,16
12,6,0.02836,0.1405,135.0,6241.0,257.3011947043368,16
12,6,0.02854,0.25,60.0,45200.0,1863.6437432079172,16
12,6,0.02872,0.25,60.0,44900.0,1851.2744261792484,16
12,6,0.02858,0.1405,135.0,5717.0,235.71067265640332,16
12,6,0.0349,0.1999,90.0,12570.0,646.532226547224,1
12,6,0.02892,0.25,60.0,45400.0,1871.88995397738,16
12,6,0.02895,0.25,60.0,44000.0,1814.166475093242,16
12,6,0.02876,0.1405,135.0,5704.0,235.16739310787116,16
12,6,0.0318,0.1485,135.0,5000.0,350.7720057525607,18
12,6,0.0291,0.25,60.0,45500.0,1876.0130593621113,16
12,6,0.02914,0.25,60.0,47300.0,1950.2289606596496,16
12,6,0.02895,0.1405,135.0,5874.0,242.17667269514186,16
12,6,0.02927,0.25,60.0,46500.0,1917.2441158328493,16
12,6,0.02934,0.25,60.0,48100.0,1983.21380548645,16
12,6,0.02915,0.1405,135.0,6124.0,252.4844367636105,16
12,6,0.0295,0.25,60.0,48700.0,2007.9524395437877,16
12,6,0.02952,0.25,60.0,47500.0,1958.475172303587,16
12,6,0.02938,0.1405,135.0,5813.0,239.68340616740213,16
12,6,0.02968,0.25,60.0,48300.0,1991.4600171303873,16
12,6,0.02974,0.25,60.0,46800.0,1929.613432861518,16
12,6,0.02988,0.25,60.0,47400.0,1954.3520669188556,16
12,6,0.037751558,0.1506,180.0,2812.0,149.4259857062709,17
12,6,0.02957,0.1405,135.0,5558.0,229.13310803367926,16
12,6,0.0326,0.1485,135.0,4964.0,318.1560730411483,18
12,6,0.0299,0.25,60.0,45700.0,1884.2592710060487,16
12,6,0.03004,0.25,60.0,45900.0,1892.5054817755115,16
12,6,0.03009,0.25,60.0,47500.0,1958.475172303587,16
12,6,0.0279,0.24,60.0,45830.0,1886.057029854938,1
12,6,0.02977,0.1405,135.0,5639.0,232.5237553340355,16
12,6,0.03021,0.25,60.0,46800.0,1929.613432861518,16
12,6,0.02996,0.1405,135.0,5876.0,242.28823905000237,16
12,6,0.03033,0.25,60.0,47900.0,1974.9675947169872,16
12,6,0.033,0.1485,135.0,4464.0,378.6698255678088,18
12,6,0.03015,0.1405,135.0,6243.0,257.4127603687763,16
12,6,0.03054,0.25,60.0,47000.0,1937.8596436309808,16
12,6,0.03072,0.25,60.0,45200.0,1863.6437432079172,16
12,6,0.03034,0.1405,135.0,6240.0,257.28179104820236,16
12,6,0.0378,0.28,60.0,34420.0,1204.9436169550968,1
12,6,0.03089,0.25,60.0,44800.0,1847.1513199200424,16
12,6,0.03092,0.25,60.0,46100.0,1900.751693419449,16
12,6,0.03055,0.1405,135.0,6436.0,265.37763059195885,16
12,6,0.03108,0.25,60.0,45600.0,1880.1361656213176,16
12,6,0.03113,0.25,60.0,46900.0,1933.7365382462492,16
12,6,0.03075,0.1405,135.0,6409.0,264.2716685949893,16
12,6,0.03129,0.25,60.0,46700.0,1925.4903274767864,16
12,6,0.03134,0.25,60.0,48000.0,1979.0907001017185,16
12,6,0.03095,0.1405,135.0,6552.0,270.1749862396569,16
12,6,0.03151,0.25,60.0,47200.0,1946.1058552749182,16
12,6,0.0341,0.1485,135.0,4946.0,367.19284138619156,18
12,6,0.03114,0.1405,135.0,6668.0,274.8995802454996,16
12,6,0.03174,0.25,60.0,47100.0,1941.9827498901868,16
12,6,0.03176,0.25,60.0,45800.0,1888.3823763907803,16
12,6,0.03135,0.1405,135.0,6671.0,275.0305488896868,16
12,6,0.03191,0.25,60.0,45800.0,1888.3823763907803,16
12,6,0.0325,0.4,36.0,137900.0,7147.952713809274,1
12,6,0.03195,0.25,60.0,44400.0,1830.6588975066422,16
12,6,0.03154,0.1405,135.0,6953.0,286.6868102586396,16
12,6,0.03213,0.25,60.0,44700.0,1843.0282145353108,16
12,6,0.03216,0.25,60.0,43500.0,1793.5509472951103,16
12,6,0.039751558,0.1506,180.0,3078.0,143.04375974833582,17
12,6,0.03172,0.1405,135.0,6984.0,287.94314506770365,16
12,6,0.03231,0.25,60.0,44900.0,1851.2744261792484,16
12,6,0.03234,0.25,60.0,43400.0,1789.4278419103791,16
12,6,0.0349,0.1485,135.0,5518.0,341.2783456462755,18
12,6,0.03249,0.25,60.0,44200.0,1822.4126867371795,16
12,6,0.03192,0.1405,135.0,7220.0,297.6882261796515,16
12,6,0.03256,0.25,60.0,43200.0,1781.1816302664415,16
12,6,0.03268,0.25,60.0,43900.0,1810.0433697085107,16
12,6,0.03211,0.1405,135.0,6953.0,286.6868102586396,16
12,6,0.03274,0.25,60.0,42200.0,1739.9505737957038,16
12,6,0.03286,0.25,60.0,42600.0,1756.442996209104,16
12,6,0.03294,0.25,60.0,40900.0,1686.350201170772,16
12,6,0.03233,0.1405,135.0,6914.0,285.0569711246424,16
12,6,0.03306,0.25,60.0,42100.0,1735.8274684109726,16
12,6,0.0331,0.25,60.0,40600.0,1673.9808841421032,16
12,6,0.03253,0.1405,135.0,6794.0,280.1092444026406,16
12,6,0.03325,0.25,60.0,42000.0,1731.704363026241,16
12,6,0.03332,0.25,60.0,43300.0,1785.304735651173,16
12,6,0.03273,0.1405,135.0,6863.0,282.9760152378593,16
12,6,0.03348,0.25,60.0,43100.0,1777.0585248817101,16
12,6,0.03353,0.25,60.0,44100.0,1818.2895804779732,16
12,6,0.03293,0.1405,135.0,6937.0,286.01256122981596,16
12,6,0.03371,0.25,60.0,44200.0,1822.4126867371795,16
12,6,0.0422,0.1597,145.0,4900.0,260.01538417816437,1
12,6,0.03313,0.1405,135.0,7007.0,288.8987351737383,16
12,6,0.0339,0.25,60.0,43200.0,1781.1816302664415,16
12,6,0.0362,0.1485,135.0,4964.0,383.6170444357961,18
12,6,0.03399,0.25,60.0,43800.0,1805.9202643237793,16
12,6,0.03333,0.1405,135.0,7119.0,293.5457183729702,16
12,6,0.03411,0.25,60.0,44900.0,1851.2744261792484,16
12,6,0.0399,0.1999,90.0,14300.0,748.6601365398388,1
12,6,0.03426,0.25,60.0,45300.0,1867.7668485926488,16
12,6,0.03352,0.1405,135.0,7078.0,291.8043131699155,16
12,6,0.03433,0.25,60.0,46700.0,1925.4903274767864,16
12,6,0.03371,0.1405,135.0,7286.0,300.42402835914487,16
12,6,0.03454,0.25,60.0,46400.0,1913.1210104481177,16
12,6,0.03455,0.25,60.0,44800.0,1847.1513199200424,16
12,6,0.041851558,0.1506,180.0,3469.0,140.81253066008642,17
12,6,0.03468,0.25,60.0,45400.0,1871.88995397738,16
12,6,0.03393,0.1405,135.0,7179.0,296.01958177661766,16
12,6,0.03474,0.25,60.0,46200.0,1904.8747988041805,16
12,6,0.03492,0.25,60.0,44500.0,1834.7820037658482,16
12,6,0.03411,0.1405,135.0,7322.0,301.92289940031225,16
12,6,0.0372,0.1485,135.0,5732.0,344.08851947000915,18
12,6,0.0329,0.24,60.0,48900.0,1967.9857718736414,1
12,6,0.03508,0.25,60.0,44400.0,1830.6588975066422,16
12,6,0.03513,0.25,60.0,45800.0,1888.3823763907803,16
12,6,0.03433,0.1405,135.0,7061.0,291.1106607498939,16
12,6,0.03533,0.25,60.0,44700.0,1843.0282145353108,16
12,6,0.03537,0.25,60.0,43300.0,1785.304735651173,16
12,6,0.03453,0.1405,135.0,7081.0,291.93528182613005,16
12,6,0.03552,0.25,60.0,43700.0,1801.7971580645733,16
12,6,0.03555,0.25,60.0,42100.0,1735.8274684109726,16
12,6,0.03473,0.1405,135.0,7080.0,291.91587829123773,16
12,6,0.03571,0.25,60.0,42700.0,1760.56610246831,16
12,6,0.03573,0.25,60.0,41500.0,1711.0888343536349,16
12,6,0.03491,0.1405,135.0,7275.0,299.9195558446721,16
12,6,0.0428,0.28,60.0,36160.0,1262.3931561141949,1
12,6,0.03588,0.25,60.0,43100.0,1777.0585248817101,16
12,6,0.0359,0.25,60.0,44500.0,1834.7820037658482,16
12,6,0.038,0.1485,135.0,5982.0,316.9407818067997,18
12,6,0.03599,0.25,60.0,44400.0,1830.6588975066422,16
12,6,0.03512,0.1405,135.0,7262.0,299.44903608559366,16
12,6,0.03612,0.25,60.0,45500.0,1876.0130593621113,16
12,6,0.03533,0.1405,135.0,7205.0,297.033381994506,16
12,6,0.03633,0.25,60.0,45100.0,1859.5206369487112,16
12,6,0.03633,0.25,60.0,46200.0,1904.8747988041805,16
12,6,0.0355,0.1405,135.0,7181.0,296.0583874697066,16
12,6,0.03653,0.25,60.0,45400.0,1871.88995397738,16
12,6,0.0375,0.4,36.0,139800.0,7235.940298370518,1
12,6,0.03573,0.1405,135.0,7293.0,300.7053694398769,16
12,6,0.03675,0.25,60.0,43900.0,1810.0433697085107,16
12,6,0.03675,0.25,60.0,42500.0,1752.3198908243728,16
12,6,0.03691,0.25,60.0,43600.0,1797.674052679842,16
12,6,0.03592,0.1405,135.0,7498.0,309.1213567226942,16
12,6,0.043851558,0.1506,180.0,3735.0,195.07993236915647,17
12,6,0.03704,0.25,60.0,44500.0,1834.7820037658482,16
12,6,0.0361,0.1405,135.0,7882.0,325.0122908358541,16
12,6,0.03721,0.25,60.0,44800.0,1847.1513199200424,16
12,6,0.03729,0.25,60.0,43300.0,1785.304735651173,16
12,6,0.03628,0.1405,135.0,7945.0,327.54436343917297,16
12,6,0.0374,0.25,60.0,44400.0,1830.6588975066422,16
12,6,0.0375,0.25,60.0,43000.0,1772.9354186225041,16
12,6,0.03649,0.1405,135.0,7916.0,326.3995937609286,16
12,6,0.03759,0.25,60.0,44000.0,1814.166475093242,16
12,6,0.03776,0.25,60.0,43900.0,1810.0433697085107,16
12,6,0.03671,0.1405,135.0,7712.0,318.0030113408608,16
12,6,0.03791,0.25,60.0,44300.0,1826.5357921219108,16
12,6,0.03691,0.1405,135.0,7871.0,324.5078162641492,16
12,6,0.0381,0.25,60.0,44600.0,1838.9051091505796,16
12,6,0.0371,0.1405,135.0,7994.0,329.586511887724,16
12,6,0.03829,0.25,60.0,44900.0,1851.2744261792484,16
12,6,0.0401,0.1485,135.0,5446.0,405.40366648927466,18
12,6,0.03834,0.25,60.0,43800.0,1805.9202643237793,16
12,6,0.03729,0.1405,135.0,7995.0,329.6059162150993,16
12,6,0.03849,0.25,60.0,44200.0,1822.4126867371795,16
12,6,0.03853,0.25,60.0,42300.0,1744.07368005491,16
12,6,0.03868,0.25,60.0,43200.0,1781.1816302664415,16
12,6,0.03868,0.25,60.0,44500.0,1834.7820037658482,16
12,6,0.0375,0.1405,135.0,7940.0,327.3745866986668,16
12,6,0.03886,0.25,60.0,44700.0,1843.0282145353108,16
12,6,0.03769,0.1405,135.0,7934.0,327.11264848273817,16
12,6,0.03891,0.25,60.0,43400.0,1789.4278419103791,16
12,6,0.03905,0.25,60.0,44700.0,1843.0282145353108,16
12,6,0.03911,0.25,60.0,43300.0,1785.304735651173,16
12,6,0.03789,0.1405,135.0,8009.0,330.24135836806886,16
12,6,0.045751558,0.1506,180.0,3862.0,197.46464295364854,17
12,6,0.03926,0.25,60.0,43900.0,1810.0433697085107,16
12,6,0.03808,0.1405,135.0,8109.0,334.36446401240573,16
12,6,0.03942,0.25,60.0,43900.0,1810.0433697085107,16
12,6,0.03947,0.25,60.0,43600.0,1797.674052679842,16
12,6,0.0449,0.1999,90.0,15130.0,795.0053584825042,1
12,6,0.0472,0.1597,145.0,5420.0,293.25947551955784,1
12,6,0.03829,0.1405,135.0,7863.0,324.2070714425939,16
12,6,0.03965,0.25,60.0,44700.0,1843.0282145353108,16
12,6,0.03967,0.25,60.0,43600.0,1797.674052679842,16
12,6,0.03848,0.1405,135.0,8028.0,330.9738164582038,16
12,6,0.03984,0.25,60.0,45100.0,1859.5206369487112,16
12,6,0.03987,0.25,60.0,44100.0,1818.2895804779732,16
12,6,0.04001,0.25,60.0,44800.0,1847.1513199200424,16
12,6,0.0387,0.1405,135.0,8000.0,329.84845001695305,16
12,6,0.0379,0.24,60.0,47980.0,1949.7857116239875,1
12,6,0.04013,0.25,60.0,43000.0,1772.9354186225041,16
12,6,0.04021,0.25,60.0,44700.0,1843.0282145353108,16
12,6,0.03888,0.1405,135.0,8128.0,335.0969221004326,16
12,6,0.04031,0.25,60.0,46200.0,1904.8747988041805,16
12,6,0.042,0.1485,135.0,6000.0,395.2834425704231,18
12,6,0.0391,0.1405,135.0,7932.0,327.073843613139,16
12,6,0.04051,0.25,60.0,44700.0,1843.0282145353108,16
12,6,0.04053,0.25,60.0,43500.0,1793.5509472951103,16
12,6,0.04055,0.25,60.0,46100.0,1900.751693419449,16
12,6,0.03929,0.1405,135.0,7937.0,327.2436175220706,16
12,6,0.04069,0.25,60.0,47600.0,1962.5982776883184,16
12,6,0.04071,0.25,60.0,49400.0,2036.8141789858564,16
12,6,0.04084,0.25,60.0,48200.0,1987.336911745656,16
12,6,0.03948,0.1405,135.0,8294.0,341.95582873792273,16
12,6,0.0478,0.28,60.0,38100.0,1336.184119044168,1
12,6,0.04093,0.25,60.0,46600.0,1921.3672212175804,16
12,6,0.041,0.25,60.0,47600.0,1962.5982776883184,16
12,6,0.04109,0.25,60.0,48800.0,2012.0755449285189,16
12,6,0.03968,0.1405,135.0,8297.0,342.0867977804983,16
12,6,0.04129,0.25,60.0,47700.0,1966.7213830730498,16
12,6,0.04133,0.25,60.0,45900.0,1892.5054817755115,16
12,6,0.03989,0.1405,135.0,8258.0,340.4569593568049,16
12,6,0.0425,0.4,36.0,132400.0,6962.808915960581,1
12,6,0.04146,0.25,60.0,47300.0,1950.2289606596496,16
12,6,0.047651558,0.1506,180.0,4039.0,199.86699775870702,17
12,6,0.0415,0.25,60.0,46100.0,1900.751693419449,16
12,6,0.04009,0.1405,135.0,8206.0,338.356600072702,16
12,6,0.04165,0.25,60.0,47000.0,1937.8596436309808,16
12,6,0.04172,0.25,60.0,45900.0,1892.5054817755115,16
12,6,0.04029,0.1405,135.0,8333.0,343.58566788623153,16
12,6,0.04189,0.25,60.0,46900.0,1933.7365382462492,16
12,6,0.04192,0.25,60.0,48300.0,1991.4600171303873,16
12,6,0.04047,0.1405,135.0,8386.0,345.7781902003892,16
12,6,0.04208,0.25,60.0,46900.0,1933.7365382462492,16
12,6,0.04213,0.25,60.0,48500.0,1999.706228774325,16
12,6,0.04069,0.1405,135.0,8086.0,333.4088733501112,16
12,6,0.04229,0.25,60.0,46800.0,1929.613432861518,16
12,6,0.0423,0.25,60.0,49600.0,2045.060390629794,16
12,6,0.04232,0.25,60.0,48200.0,1987.336911745656,16
12,6,0.04088,0.1405,135.0,8053.0,332.04097219767607,16
12,6,0.04252,0.25,60.0,48200.0,1987.336911745656,16
12,6,0.04265,0.25,60.0,49800.0,2053.3066013992566,16
12,6,0.04109,0.1405,135.0,7919.0,326.5305633494391,16
12,6,0.04271,0.25,60.0,48200.0,1987.336911745656,16
12,6,0.04279,0.25,60.0,49400.0,2036.8141789858564,16
12,6,0.0441,0.1485,135.0,6339.0,415.6577159449678,18
12,6,0.0429,0.25,60.0,48400.0,1995.583122515119,16
12,6,0.04129,0.1405,135.0,8180.0,337.27004014670695,16
12,6,0.04149,0.1405,135.0,8106.0,334.23349442681575,16
12,6,0.04167,0.1405,135.0,8364.0,344.84200268133213,16
12,6,0.04189,0.1405,135.0,8179.0,337.2506379547366,16
12,6,0.04207,0.1405,135.0,8150.0,336.03310853128744,16
12,6,0.04229,0.1405,135.0,7846.0,323.51341981761215,16
12,6,0.049951558,0.1506,180.0,4191.0,202.35509578901656,17
12,6,0.04248,0.1405,135.0,8048.0,331.79843762161795,16
12,6,0.04266,0.1405,135.0,8126.0,335.0581155909701,16
12,6,0.04288,0.1405,135.0,8288.0,341.69389105828577,16
12,6,0.0459,0.1485,135.0,5928.0,426.8128362722419,18
12,6,0.0499,0.1999,90.0,15350.0,798.3720937430785,1
12,6,0.0429,0.24,60.0,48650.0,1991.7474737497998,1
12,6,0.0522,0.1597,145.0,5620.0,313.31696408457015,1
12,6,0.0528,0.28,60.0,38150.0,1349.2360800088245,1
12,6,0.0475,0.4,36.0,134200.0,6690.875279181851,1
12,6,0.051951558,0.1506,180.0,4154.0,191.7206895877469,17
12,6,0.0482,0.1485,135.0,5893.0,426.8851827150567,18
12,6,0.053551558,0.1506,180.0,4166.0,202.34795480763378,17
12,6,0.0501,0.1485,135.0,6000.0,428.0759278219988,18
12,6,0.06,1.3,11.95,938113.7,35576.99508498976,4
12,6,0.0479,0.24,60.0,46260.0,1930.903954195064,1
12,6,0.0549,0.1999,90.0,15280.0,822.6680497465808,1
12,6,0.055651558,0.1506,180.0,4066.0,221.23942870795508,17
12,6,0.0525,0.4,36.0,129900.0,6531.401687038467,1
12,6,0.0578,0.28,60.0,36760.0,1318.0053410367877,1
12,6,0.0572,0.1597,145.0,5500.0,320.3123475329268,1
12,6,0.0522,0.1485,135.0,6161.0,413.5109875255778,18
12,6,0.057951558,0.1506,180.0,3826.0,186.17967346574486,17
12,6,0.054,0.1485,135.0,6000.0,461.3469410251639,18
12,6,0.0599,0.1999,90.0,13750.0,783.3581556617088,1
12,6,0.059751558,0.1506,180.0,3776.0,185.3612440896262,17
12,6,0.0575,0.4,36.0,122900.0,6246.569298576303,1
12,6,0.0559,0.1485,135.0,5268.0,437.1755473313605,18
12,6,0.0628,0.28,60.0,34670.0,1265.54617477518,1
12,6,0.0622,0.1597,145.0,5130.0,315.362521532971,1
12,6,0.061851558,0.1506,180.0,3726.0,184.5500224642083,17
12,6,0.0582,0.1485,135.0,4893.0,382.88661406170286,18
12,6,0.07,1.3,11.95,874538.0,33054.19194600743,4
12,6,0.0625,0.4,36.0,115400.0,5954.336906920264,1
12,6,0.064051558,0.1506,180.0,3576.0,161.57419597644204,17
12,6,0.0649,0.1999,90.0,12280.0,736.9794569685298,1
12,6,0.0678,0.28,60.0,31680.0,1187.9806058228844,1
12,6,0.065751558,0.1506,180.0,3236.0,145.806744717493,17
12,6,0.067751558,0.1506,180.0,3185.0,165.6393069030365,17
12,6,0.0675,0.4,36.0,96580.0,5213.037225580193,1
12,6,0.0728,0.28,60.0,28410.0,1092.383851964819,1
12,6,0.0699,0.1999,90.0,10840.0,700.6457592512754,1
12,6,0.069951558,0.1506,180.0,2946.0,151.06003048570687,17
12,6,0.08,1.3,11.95,739704.5,28800.28869219026,4
12,6,0.071551558,0.1506,180.0,2795.0,148.74683192831847,17
12,6,0.0725,0.4,36.0,89120.0,4915.516200915177,1
12,6,0.0778,0.28,60.0,24830.0,991.5760787571605,1
12,6,0.0749,0.1999,90.0,9560.0,676.398462409042,1
12,6,0.073851558,0.1506,180.0,2492.0,190.05341668574656,17
12,6,0.075751558,0.1506,180.0,2392.0,165.92040619771132,17
12,6,0.0775,0.4,36.0,77230.0,4426.5198878765395,1
12,6,0.0828,0.28,60.0,21360.0,894.7623595264415,1
12,6,0.0799,0.1999,90.0,7970.0,612.9573557764446,1
12,6,0.09,1.3,11.95,604235.5,20867.827103676937,4
12,6,0.0825,0.4,36.0,63340.0,3869.6853204234944,1
12,6,0.0959,0.198,135.0,2415.0,160.28343646124318,19
12,6,0.0878,0.28,60.0,18460.0,818.240355921096,1
12,6,0.0849,0.1999,90.0,6050.0,585.5612691882195,1
12,6,0.0978,0.198,135.0,2545.0,135.67099913147902,19
12,6,0.0986,0.2411,90.0,5880.0,351.79471282583535,1
12,6,0.0875,0.4,36.0,56660.0,3587.8105412936234,1
12,6,0.1,0.198,135.0,2375.0,133.18220603614876,19
12,6,0.1,1.3,11.95,512120.8,20084.174203644416,4
12,6,0.0928,0.28,60.0,15560.0,736.0644536960907,1
12,6,0.1028,0.32,60.0,12220.0,528.6423365517908,1
12,6,0.1025,0.48,36.0,42720.0,2260.1103336694428,1
12,6,0.1022,0.198,135.0,2340.0,145.87830548638397,19
12,6,0.0925,0.4,36.0,48490.0,3253.232866173758,1
12,6,0.1036,0.2411,90.0,4910.0,321.5376805146512,1
12,6,0.1042,0.198,135.0,2070.0,142.57601480022987,19
12,6,0.0978,0.28,60.0,13460.0,685.4467740263785,1
12,6,0.1075,0.48,36.0,36610.0,2016.2176668660613,1
12,6,0.1078,0.32,60.0,10730.0,486.3191544212341,1
12,6,0.1064,0.198,135.0,2030.0,151.31662168240214,19
12,6,0.0975,0.4,36.0,41300.0,2960.2283693686063,1
12,6,0.1086,0.2411,90.0,4320.0,305.49945987333865,1
12,6,0.11,1.3,11.95,412303.7,16798.98481493554,4
12,6,0.1082,0.198,135.0,1845.0,108.38920615078696,19
12,6,0.1028,0.28,60.0,11320.0,636.4070396035206,1
12,6,0.1125,0.48,36.0,32870.0,1859.1529041088672,1
12,6,0.1128,0.32,60.0,9320.0,454.30157382760814,1
12,6,0.1105,0.198,135.0,1825.0,153.91393695343086,19
12,6,0.1025,0.4,36.0,34030.0,2669.5566524810374,1
12,6,0.1136,0.2411,90.0,3560.0,288.1646751046788,1
12,6,0.1122,0.198,135.0,1590.0,166.20012034230683,19
12,6,0.1078,0.28,60.0,10140.0,620.286772366974,1
12,6,0.1175,0.48,36.0,28140.0,1662.8552794179504,1
12,6,0.1178,0.32,60.0,8150.0,419.0918753630572,1
12,6,0.1149,0.198,135.0,1720.0,167.23253276196553,19
12,6,0.12,1.3,11.95,306040.1,13441.964756354817,4
12,6,0.1186,0.2411,90.0,3130.0,274.65891579421384,1
12,6,0.1169,0.198,135.0,1515.0,180.16986426530875,19
12,6,0.1225,0.48,36.0,24910.0,1531.6678751442653,1
12,6,0.1128,0.28,60.0,8640.0,592.7222620795139,1
12,6,0.1228,0.32,60.0,7140.0,395.45376470625337,1
12,6,0.1188,0.198,135.0,1455.0,150.72697169141327,19
12,6,0.121,0.198,135.0,1380.0,164.69219776693276,19
12,6,0.1236,0.2411,90.0,2630.0,270.43209873463263,1
12,6,0.1275,0.48,36.0,22050.0,1388.006484565369,1
12,6,0.1178,0.28,60.0,7660.0,581.8423154147151,1
12,6,0.1278,0.32,60.0,6180.0,373.4352956311176,1
12,6,0.1231,0.198,135.0,1305.0,149.62426270664704,19
12,6,0.13,1.3,11.95,241890.1,11233.187290401589,4
12,6,0.1325,0.48,36.0,19570.0,1285.296822116317,1
12,6,0.1286,0.2411,90.0,2450.0,288.4475689324646,1
12,6,0.1262,0.198,135.0,680.0,230.80277294238482,19
12,6,0.1328,0.32,60.0,5680.0,358.0641282878785,1
12,6,0.128,0.198,135.0,1110.0,232.13289300149506,19
12,6,0.1375,0.48,36.0,17090.0,1321.5727297901592,1
12,6,0.1305,0.198,135.0,1075.0,266.7386361514368,19
12,6,0.1336,0.2411,90.0,2070.0,286.0557987480994,1
12,6,0.14,1.3,11.95,196068.3,7184.825296669643,4
12,6,0.1378,0.32,60.0,5260.0,352.89386509556357,1
12,6,0.1425,0.48,36.0,14850.0,1224.3030670164171,1
12,6,0.1386,0.2411,90.0,1990.0,315.068373494965,1
12,6,0.1428,0.32,60.0,4600.0,345.43885127331737,1
12,6,0.1475,0.48,36.0,14320.0,1200.3957345049505,1
12,6,0.15,1.3,11.95,159003.6,6587.290665468867,4
12,6,0.1478,0.32,60.0,4180.0,350.5394700026018,1
12,6,0.1576,0.2801,90.0,1710.0,186.38476333223747,1
12,6,0.1525,0.48,36.0,12820.0,1148.730569167401,1
12,6,0.1528,0.32,60.0,3810.0,356.6691464405422,1
12,6,0.1575,0.48,36.0,11860.0,1111.8127903952134,1
12,6,0.16,1.3,11.95,133882.8,5740.203322691805,4
12,6,0.1626,0.2801,90.0,1530.0,185.12892803271765,1
12,6,0.1578,0.32,60.0,3390.0,362.8962385847247,1
12,6,0.1684,0.361,60.0,3710.0,234.75791783866552,1
12,6,0.1625,0.48,36.0,11580.0,1099.8986866498515,1
