qv,q2,ex,nu,RTTOT,RLTOT,RTQE,RLQE,RTIE,RLIE,RTE,RLE,RTNS,RLNS
0.223,0.04973,-0.00212,0.0001,1.194262e-10,1.351455e-08,0.0,0.0,0.0,0.0,0.0,0.0,1.194262e-10,1.351455e-08
0.223,0.04973,-0.00202,0.0002,1.297182e-10,1.457211e-08,0.0,0.0,0.0,0.0,0.0,0.0,1.297182e-10,1.457211e-08
0.223,0.04973,-0.00192,0.0003,1.408626e-10,1.571076e-08,0.0,0.0,0.0,0.0,0.0,0.0,1.408626e-10,1.571076e-08
0.223,0.04973,-0.00182,0.0004,1.529269e-10,1.693655e-08,0.0,0.0,0.0,0.0,0.0,0.0,1.529269e-10,1.693655e-08
0.223,0.04973,-0.00172,0.0005,1.659836e-10,1.825596e-08,0.0,0.0,0.0,0.0,0.0,0.0,1.659836e-10,1.825596e-08
0.223,0.04973,-0.00162,0.0006,1.801109e-10,1.967595e-08,0.0,0.0,0.0,0.0,0.0,0.0,1.801109e-10,1.967595e-08
0.223,0.04973,-0.00152,0.0007,1.953927e-10,2.120394e-08,0.0,0.0,0.0,0.0,0.0,0.0,1.953927e-10,2.120394e-08
0.223,0.04973,-0.00142,0.0008,2.11919e-10,2.284792e-08,0.0,0.0,0.0,0.0,0.0,0.0,2.11919e-10,2.284792e-08
0.223,0.04973,-0.00132,0.0009,2.297867e-10,2.461643e-08,0.0,0.0,0.0,0.0,0.0,0.0,2.297867e-10,2.461643e-08
0.223,0.04973,-0.00122,0.001,2.490997e-10,2.651861e-08,0.0,0.0,0.0,0.0,0.0,0.0,2.490997e-10,2.651861e-08
0.223,0.04973,-0.00112,0.0011,2.699696e-10,2.856424e-08,0.0,0.0,0.0,0.0,0.0,0.0,2.699696e-10,2.856424e-08
0.223,0.04973,-0.00102,0.0012,2.925162e-10,3.07638e-08,0.0,0.0,0.0,0.0,0.0,0.0,2.925162e-10,3.07638e-08
0.223,0.04973,-0.00092,0.0013,3.16868e-10,3.312851e-08,0.0,0.0,0.0,0.0,0.0,0.0,3.16868e-10,3.312851e-08
0.223,0.04973,-0.00082,0.0014,3.431627e-10,3.567036e-08,0.0,0.0,0.0,0.0,0.0,0.0,3.431627e-10,3.567036e-08
0.223,0.04973,-0.00072,0.0015,3.715483e-10,3.840216e-08,0.0,0.0,0.0,0.0,0.0,0.0,3.715483e-10,3.840216e-08
0.223,0.04973,-0.00062,0.0016,4.02183e-10,4.133765e-08,0.0,0.0,0.0,0.0,0.0,0.0,4.02183e-10,4.133765e-08
0.223,0.04973,-0.00052,0.0017,4.352367e-10,4.449148e-08,0.0,0.0,0.0,0.0,0.0,0.0,4.352367e-10,4.449148e-08
