qv,q2,ex,nu,RTTOT,RLTOT,RTQE,RLQE,RTIE,RLIE,RTE,RLE,RTNS,RLNS
0.23666,0.056,0.00025,0.00275,6.96e-10,0.0031,0.0,0.0,0.0,0.0,0.0,0.0,6.96e-10,0.0031
0.23666,0.056,0.0005,0.003,8.23e-10,0.00366,0.0,0.0,0.0,0.0,0.0,0.0,8.23e-10,0.00366
0.23667,0.056,0.00075,0.00325,9.74e-10,0.00428,0.0,0.0,0.0,0.0,0.0,0.0,9.74e-10,0.00428
0.23667,0.056,0.001,0.0035,1.15e-09,0.00497,0.0,0.0,0.0,0.0,0.0,0.0,1.15e-09,0.00497
0.23667,0.056,0.00125,0.00375,1.36e-09,0.0057,0.0,0.0,0.0,0.0,0.0,0.0,1.36e-09,0.0057
0.23668,0.056,0.0015,0.004,1.62e-09,0.00647,0.0,0.0,0.0,0.0,0.0,0.0,1.62e-09,0.00647
0.23668,0.056,0.00175,0.00425,1.92e-09,0.00729,0.0,0.0,0.0,0.0,0.0,0.0,1.92e-09,0.00729
0.23669,0.056,0.002,0.0045,2.28e-09,0.00812,0.0,0.0,0.0,0.0,0.0,0.0,2.28e-09,0.00812
0.23669,0.056,0.00225,0.00475,2.73e-09,0.00896,0.0,0.0,0.0,0.0,0.0,0.0,2.73e-09,0.00896
0.2367,0.056,0.0025,0.005,3.29e-09,0.0098,0.0,0.0,0.0,0.0,0.0,0.0,3.29e-09,0.0098
0.2367,0.056,0.00275,0.00525,4e-09,0.0106,0.0,0.0,0.0,0.0,0.0,0.0,4e-09,0.0106
0.23671,0.056,0.003,0.0055,4.93e-09,0.0114,0.0,0.0,0.0,0.0,0.0,0.0,4.93e-09,0.0114
0.23671,0.056,0.00325,0.00575,6.16e-09,0.0121,0.0,0.0,0.0,0.0,0.0,0.0,6.16e-09,0.0121
0.23672,0.056,0.0035,0.006,7.85e-09,0.0128,0.0,0.0,0.0,0.0,0.0,0.0,7.85e-09,0.0128
0.23673,0.056,0.00375,0.00625,1.02e-08,0.0133,0.0,0.0,0.0,0.0,0.0,0.0,1.02e-08,0.0133
0.23673,0.056,0.004,0.0065,1.36e-08,0.0138,0.0,0.0,0.0,0.0,0.0,0.0,1.36e-08,0.0138
0.23674,0.056,0.00425,0.00675,1.85e-08,0.0142,0.0,0.0,0.0,0.0,0.0,0.0,1.85e-08,0.0142
0.23675,0.056,0.0045,0.007,2.57e-08,0.0145,0.0,0.0,0.0,0.0,0.0,0.0,2.57e-08,0.0145
0.23675,0.056,0.00475,0.00725,3.62e-08,0.0146,0.0,0.0,0.0,0.0,0.0,0.0,3.62e-08,0.0146
