A,Z,nu,E0,ThetaDeg,cross,error,dataSet,normalization,normError,normCross,normCrossError,ThetaRad,sin2(T/2),cos2(T/2),tan2(T/2),nuel,Ex,R,Veff,Eeff,Ep,Ep_eff,F2foc,Q2,Q2eff,qv2,qv,W2,epsilon,gamma,Sig_R,D_sig_R,Sig_mott,Sig_mott_eff,H,Hcc,Hstar_Sig(nb),Hstar_error(nb),Hstar_Sig(GeV),Hstar_error(GeV),Hcc_Sig(nb),Hcc_error(nb),Hcc_Sig(GeV),Hcc_error(GeV),qvbin,qvcenter,Q2bin,Q2center,RL_qvc_nu,RT_qvc_nu,RL_qvd_nu,RT_qvd_nu,RL_qvc_ex,RT_qvc_ex,RL_qvd_ex,RT_qvd_ex,RL_qvc_w2,RT_qvc_w2,RL_qvd_w2,RT_qvd_w2,RL_q2c_nu,RT_q2c_nu,RL_q2d_nu,RT_q2d_nu,RL_q2c_ex,RT_q2c_ex,RL_q2d_ex,RT_q2d_ex,RL_q2c_w2,RT_q2c_w2,RL_q2d_w2,RT_q2d_w2,bc_qv_nu,bc_qv_ex,bc_qv_w2,bc_q2_nu,bc_q2_ex,bc_q2_w2,sigtot
12,6,0.021501316,0.25,40,191300,5739.0,16,0.9455,0.003127,180874.15,5459.097883539391,0.6981317007977318,0.1169777784405109,0.8830222215594891,0.1324743314317942,0.0013013242966351,0.0201999917033648,2.894010933453939,0.0031,0.2531,0.228498684,0.231598684,1.0249537599999998,0.0267292684309003,0.0274278390984123,0.0278901456881441,0.1670034301687968,0.8932765919651238,0.787764769923872,0.0004051841216152,446399896.6172517,14163931.145973084,0.0137525664264707,0.0135841232975807,60.706536516963205,59.2285612152525,10980243.19194968,331402.9250167606,28.19936784276039,0.8511061934917843,10712915.665531762,323334.51317526813,27.512819546864627,0.8303849663342708,"[0.158,0.186]",0.167,"[0.025,0.035]",0.026,0.03090135,0.01350611,0.03090115,0.01350626,0.03061982,0.01345824,0.03061982,0.01345842,0.03089902,0.01350572,0.0309011,0.01350625,0.03117046,0.01329886,0.03090115,0.01350626,0.03063458,0.01320351,0.03061853,0.01345768,0.02832219,0.01272366,0.0309011,0.01350625,1.0,1.0,1.0,1.0,1.0,1.0,203531.99999999997
12,6,0.021711316,0.25,40,189900,5697.0,16,0.9455,0.003127,179550.45,5419.14630467397,0.6981317007977318,0.1169777784405109,0.8830222215594891,0.1324743314317942,0.0013013242966351,0.0204099917033648,2.894010933453939,0.0031,0.2531,0.228288684,0.2313886839999999,1.0249537599999998,0.0267047030974278,0.0274029691548047,0.0278743503972566,0.1669561331525638,0.8936955365687312,0.7877078101896725,0.000418210028415,429330809.40324014,13622341.916549131,0.0137525664264707,0.0135841232975807,60.743517845851045,59.26464218820082,10906525.963805586,329178.01026724104,28.01004787994681,0.8453921862203894,10640993.173980445,321163.7667120135,27.32810881141293,0.8248100735982368,"[0.158,0.186]",0.167,"[0.025,0.035]",0.026,0.03170899,0.01363554,0.03171174,0.01363369,0.03142148,0.01359072,0.03142165,0.01358845,0.03173848,0.01364006,0.03171169,0.01363368,0.03199311,0.01343661,0.03171174,0.01363369,0.03145023,0.0133468,0.03142037,0.01358773,0.02912871,0.01290574,0.03171169,0.01363368,1.0,1.0,1.0,1.0,1.0,1.0,206338.08
12,6,0.021931316,0.25,40,192000,5760.0,16,0.9455,0.003127,181536.0,5479.073672972101,0.6981317007977318,0.1169777784405109,0.8830222215594891,0.1324743314317942,0.0013013242966351,0.0206299917033648,2.894010933453939,0.0031,0.2531,0.228068684,0.2311686839999999,1.0249537599999998,0.0266789679861709,0.0273769149281682,0.0278578975496601,0.1669068529140134,0.8941344309153677,0.7876474679699706,0.0004318473587005,420370754.486652,13338046.149761569,0.0137525664264707,0.0135841232975807,60.78271064212892,59.30288078764541,11034250.159129515,333032.9496511697,28.33806807980912,0.8552924089931098,10765607.766665995,324924.852854991,27.648142956038445,0.8344692632700912,"[0.158,0.186]",0.167,"[0.025,0.035]",0.026,0.03256459,0.01376175,0.03257077,0.01375801,0.03227279,0.01371983,0.03227346,0.01371523,0.03262775,0.01377069,0.03257072,0.013758,0.03286141,0.01357257,0.03257077,0.01375801,0.03231505,0.01348804,0.03227219,0.01371454,0.03000223,0.01308433,0.03257072,0.013758,1.0,1.0,1.0,1.0,1.0,1.0,209564.76000000004
12,6,0.022151316,0.25,40,209100,6273.0,16,0.9455,0.003127,197704.05,5967.053671971179,0.6981317007977318,0.1169777784405109,0.8830222215594891,0.1324743314317942,0.0013013242966351,0.0208499917033648,2.894010933453939,0.0031,0.2531,0.227848684,0.230948684,1.0249537599999998,0.0266532328749139,0.0273508607015317,0.0278415415020636,0.1668578481884014,0.8945733252620043,0.7875864384063794,0.0004454754992961,443804542.14064914,14081582.51107295,0.0137525664264707,0.0135841232975807,60.82236596808245,59.3415706559118,12024828.082472073,362930.32218782126,30.88206193758946,0.9320745886729916,11732068.852034915,354094.3370828956,30.130200154189847,0.9093820863421114,"[0.158,0.186]",0.167,"[0.025,0.035]",0.026,0.0334237,0.01387946,0.03343354,0.01387405,0.03312974,0.01384007,0.03313117,0.01383343,0.03352006,0.01389219,0.03343349,0.01387404,0.03373,0.01370088,0.03343354,0.01387405,0.03318421,0.01362105,0.03312994,0.01383276,0.03089901,0.01325117,0.03343349,0.01387404,1.0,1.0,1.0,1.0,1.0,1.0,213597.48
12,6,0.022381316,0.25,40,227600,6828.0,16,0.9455,0.003127,215195.8,6494.985249835679,0.6981317007977318,0.1169777784405109,0.8830222215594891,0.1324743314317942,0.0013013242966351,0.0210799917033648,2.894010933453939,0.0031,0.2531,0.227618684,0.230718684,1.0249537599999998,0.0266263279858726,0.0273236221918663,0.0278245454977581,0.1668069108213391,0.8950321693516697,0.78752189804008,0.0004597131361953,468108877.159769,14852740.681959884,0.0137525664264707,0.0135841232975807,60.8643201292501,59.3825033914214,13097746.061670078,395312.8614807562,33.63752083149611,1.015239152630338,12778865.32331964,385688.4836255991,32.81857401205701,0.990521906695906,"[0.158,0.186]",0.167,"[0.025,0.035]",0.026,0.03431859,0.01399466,0.0343324,0.01398778,0.03402473,0.01395754,0.03402722,0.01394906,0.03444836,0.01401087,0.03433235,0.01398778,0.03463135,0.01382787,0.0343324,0.01398778,0.03409052,0.01375232,0.03402603,0.01394843,0.031854,0.01341398,0.03433235,0.01398778,1.0,1.0,1.0,1.0,1.0,1.0,218894.76
12,6,0.022551316,0.25,40,242000,7260.0,16,0.9455,0.003127,228811.0,6905.9157753085865,0.6981317007977318,0.1169777784405109,0.8830222215594891,0.1324743314317942,0.0013013242966351,0.0212499917033648,2.894010933453939,0.0031,0.2531,0.227448684,0.230548684,1.0249537599999998,0.0266064417635377,0.0273034893803744,0.0278120512337063,0.1667694553379195,0.8953713149831615,0.7874737091506151,0.0004702299756333,486593819.7406322,15439253.931484897,0.0137525664264707,0.0135841232975807,60.89565689810629,59.41307722809496,13933596.150512598,420540.27762041136,35.784143971314656,1.0800279897269605,13594365.613637635,410301.7072891283,34.91293497114901,1.053733379861898,"[0.158,0.186]",0.167,"[0.025,0.035]",0.026,0.03497365,0.0140754,0.0349904,0.01406763,0.03468142,0.0140397,0.03468482,0.01403008,0.03512674,0.01409393,0.03499035,0.01406762,0.03528889,0.01391763,0.0349904,0.01406763,0.03475456,0.01384484,0.03468367,0.01402946,0.03256648,0.01352735,0.03499035,0.01406762,1.0,1.0,1.0,1.0,1.0,1.0,223478.40000000002
12,6,0.022591316,0.25,40,249400,7482.0,16,0.9455,0.003127,235807.7,7117.088406454386,0.6981317007977318,0.1169777784405109,0.8830222215594891,0.1324743314317942,0.0013013242966351,0.0212899917033648,2.894010933453939,0.0031,0.2531,0.227408684,0.230508684,1.0249537599999998,0.0266017626524001,0.0272987522482587,0.0278091198068706,0.1667606662461823,0.8954511139552773,0.7874623105623487,0.0004727036995147,498848856.57136047,15828096.982697846,0.0137525664264707,0.0135841232975807,60.90307076647731,59.420310596721286,14361413.040380253,433452.5388695668,36.88285969516754,1.1131891500292852,14011766.775098477,422899.60365584376,35.98490110926326,1.0860871909277987,"[0.158,0.186]",0.167,"[0.025,0.035]",0.026,0.03512662,0.01409392,0.03514406,0.01408596,0.03483497,0.01405851,0.0348386,0.01404866,0.03528499,0.01411297,0.03514402,0.01408595,0.03544217,0.01393829,0.03514406,0.01408596,0.03490971,0.01386611,0.03483746,0.01404804,0.0327345,0.01355322,0.03514401,0.01408595,1.0,1.0,1.0,1.0,1.0,1.0,224627.16
12,6,0.022751316,0.25,40,263400,7902.0,16,0.9455,0.003127,249044.7,7516.604195108602,0.6981317007977318,0.1169777784405109,0.8830222215594891,0.1324743314317942,0.0013013242966351,0.0214499917033648,2.894010933453939,0.0031,0.2531,0.227248684,0.230348684,1.0249537599999998,0.0265830462078496,0.0272798037197958,0.0277974260995277,0.1667256012120745,0.8957703098437402,0.787416487227812,0.0004825954224267,516052760.60780585,16373963.847947303,0.0137525664264707,0.0135841232975807,60.93288087538713,59.449394941862685,15175011.037746524,458008.34800798754,38.97233520156485,1.1762531716967315,14805556.72847771,446857.57141667313,38.02350576436235,1.1476158414177942,"[0.158,0.186]",0.167,"[0.025,0.035]",0.026,0.03573297,0.01416635,0.03575313,0.01415773,0.03544433,0.01413204,0.03544893,0.01412131,0.03591152,0.01418744,0.03575308,0.01415773,0.0360487,0.01401937,0.03575313,0.01415773,0.035525,0.01394942,0.03544782,0.01412072,0.03340658,0.01365388,0.03575308,0.01415773,1.0,1.0,1.0,1.0,1.0,1.0,229436.27999999997
12,6,0.022801316,0.25,40,273200,8196.0,16,0.9455,0.003127,258310.6,7796.265247166553,0.6981317007977318,0.1169777784405109,0.8830222215594891,0.1324743314317942,0.0013013242966351,0.0214999917033648,2.894010933453939,0.0031,0.2531,0.227198684,0.230298684,1.0249537599999998,0.0265771973189276,0.0272738823046512,0.027793782315983,0.1667146733673525,0.8958700585588848,0.787402092232253,0.0004856855395537,531847417.6467112,16875116.371656623,0.0137525664264707,0.0135841232975807,60.9422473426187,59.45853337092857,15742028.476420242,475121.9250414864,40.42854459938064,1.220204115718342,15358769.43016458,463554.4973672632,39.4442619532228,1.1904967456466935,"[0.158,0.186]",0.167,"[0.025,0.035]",0.026,0.03592038,0.01418849,0.03594138,0.0141797,0.03563292,0.01415449,0.03563783,0.01414352,0.03610491,0.0142102,0.03594133,0.01417969,0.03623583,0.01404422,0.03594138,0.0141797,0.03571527,0.01397492,0.03563674,0.01414293,0.03361628,0.01368445,0.03594133,0.01417969,1.0,1.0,1.0,1.0,1.0,1.0,230996.4
12,6,0.022921316,0.25,40,287400,8622.0,16,0.9455,0.003127,271736.7,8201.488404230115,0.6981317007977318,0.1169777784405109,0.8830222215594891,0.1324743314317942,0.0013013242966351,0.0216199917033648,2.894010933453939,0.0031,0.2531,0.227078684,0.230178684,1.0249537599999998,0.0265631599855148,0.027259670908304,0.0277850576354758,0.1666885048090476,0.896109455475232,0.7873673979562179,0.0004930997743628,551078532.4351326,17485305.101061847,0.0137525664264707,0.0135841232975807,60.964825753036095,59.48056208217248,16566380.566205043,500002.311479435,42.54563867511416,1.2841017140655386,16163051.654354678,487829.140194027,41.50981276961623,1.252838678366855,"[0.158,0.186]",0.167,"[0.025,0.035]",0.026,0.03636552,0.01424076,0.03638848,0.01423161,0.03608133,0.01420743,0.03608701,0.01419594,0.03656371,0.01426394,0.03638843,0.01423161,0.03667964,0.014103,0.03638848,0.01423161,0.03616741,0.01403515,0.03608595,0.01419537,0.03411812,0.01375622,0.03638843,0.0142316,1.0,1.0,1.0,1.0,1.0,1.0,234817.91999999998
12,6,0.023001316,0.25,40,299500,8985.0,16,0.9455,0.003127,283177.25,8546.784192995543,0.6981317007977318,0.1169777784405109,0.8830222215594891,0.1324743314317942,0.0013013242966351,0.0216999917033648,2.894010933453939,0.0031,0.2531,0.226998684,0.230098684,1.0249537599999998,0.0265538017632395,0.0272501966440725,0.0277792571818044,0.166671104819655,0.8962690534194635,0.7873441535989457,0.0004980409845968,568582222.6643028,18040683.955504056,0.0137525664264707,0.0135841232975807,60.97995569156556,59.49532366373832,17268136.15785938,521182.5213942411,44.34788145961671,1.3384965503121886,16847722.14295734,508493.6918463924,43.26817773673684,1.3059092054183876,"[0.158,0.186]",0.167,"[0.025,0.035]",0.026,0.03665828,0.01427499,0.0366825,0.01426564,0.03637661,0.01424206,0.03638282,0.01423027,0.03686498,0.01429914,0.03668246,0.01426564,0.03697102,0.01414154,0.0366825,0.01426564,0.03646492,0.01407458,0.03638178,0.01422971,0.03445105,0.01380288,0.03668246,0.01426564,1.0,1.0,1.0,1.0,1.0,1.0,237406.56000000003
12,6,0.023101316,0.25,40,317300,9519.0,16,0.9455,0.003127,300007.15,9054.739981427334,0.6981317007977318,0.1169777784405109,0.8830222215594891,0.1324743314317942,0.0013013242966351,0.0217999917033648,2.894010933453939,0.0031,0.2531,0.226898684,0.2299986839999999,1.0249537599999998,0.0265421039853955,0.0272383538137832,0.0277720246147151,0.1666494062837162,0.8964685508497527,0.787314968815264,0.0005042156719461,594997670.0288528,18878826.124659527,0.0137525664264707,0.0135841232975807,60.998955629679024,59.51386102498813,18300122.831436463,552329.6823653666,46.99822092007264,1.418488426095632,17854583.831602767,538882.5368720699,45.853991423059554,1.3839535805943404,"[0.158,0.186]",0.167,"[0.025,0.035]",0.026,0.03701925,0.01431716,0.03704501,0.01430761,0.03674112,0.01428467,0.03674799,0.01427256,0.03723591,0.01434249,0.03704497,0.01430761,0.03732971,0.01418906,0.03704501,0.01430761,0.03683193,0.01412314,0.03674698,0.01427201,0.03486474,0.01385996,0.03704496,0.01430761,1.0,1.0,1.0,1.0,1.0,1.0,240662.88000000003
12,6,0.023191316,0.25,40,332800,9984.0,16,0.9455,0.003127,314662.4,9497.061033151644,0.6981317007977318,0.1169777784405109,0.8830222215594891,0.1324743314317942,0.0013013242966351,0.0218899917033648,2.894010933453939,0.0031,0.2531,0.226808684,0.229908684,1.0249537599999998,0.0265315759853358,0.0272276952665228,0.0277655324043347,0.1666299264968172,0.8966480985370131,0.7872885795180542,0.0005097711471103,617262082.7672337,19585259.10419568,0.0137525664264707,0.0135841232975807,61.01613883485576,59.53062588389916,19199484.68450892,579473.9945218794,49.30795443646059,1.488200219355495,18732049.614129838,565365.9873611074,48.10749163597448,1.4519681545004484,"[0.158,0.186]",0.167,"[0.025,0.035]",0.026,0.03733902,0.01435457,0.0373661,0.01434489,0.03706441,0.01432244,0.03707188,0.01431008,0.03756393,0.01438097,0.03736605,0.01434488,0.03764691,0.01423123,0.0373661,0.01434489,0.03715719,0.01416619,0.0370709,0.01430954,0.03523416,0.01391023,0.03736605,0.01434488,1.0,1.0,1.0,1.0,1.0,1.0,243592.44
12,6,0.023291316,0.25,40,346500,10395.0,16,0.9455,0.003127,327615.75,9888.01576919184,0.6981317007977318,0.1169777784405109,0.8830222215594891,0.1324743314317942,0.0013013242966351,0.0219899917033648,2.894010933453939,0.0031,0.2531,0.226708684,0.2298086839999999,1.0249537599999998,0.0265198782074918,0.0272158524362335,0.0277583378372454,0.1666083366378927,0.8968475959673025,0.7872591212737563,0.0005159419490489,634985681.2455366,20147615.481085245,0.0137525664264707,0.0135841232975807,61.03532394271282,59.54934390670739,19996133.42998482,603518.2456232766,51.35390101728122,1.5499504619921158,19509302.966003872,588824.8515945507,50.10362713073147,1.5122150115260968,"[0.158,0.186]",0.167,"[0.025,0.035]",0.026,0.03768819,0.0143956,0.03771667,0.01438581,0.03741787,0.01436381,0.03742601,0.01435123,0.03792146,0.01442317,0.03771662,0.0143858,0.03799268,0.01427747,0.03771667,0.01438581,0.03751254,0.01421334,0.03742506,0.01435071,0.03564075,0.01396495,0.03771662,0.0143858,1.0,1.0,1.0,1.0,1.0,1.0,246824.16
12,6,0.023421316,0.25,40,361600,10848.0,16,0.9455,0.003127,341892.8,10318.922084097458,0.6981317007977318,0.1169777784405109,0.8830222215594891,0.1324743314317942,0.0013013242966351,0.0221199917033648,2.894010933453939,0.0031,0.2531,0.226578684,0.229678684,1.0249537599999998,0.0265046710962945,0.0272004567568574,0.0277490148000292,0.1665803553845089,0.8971069426266786,0.7872206100190258,0.0005239609064071,652515857.231335,20703834.708556373,0.0137525664264707,0.0135841232975807,61.0604106503574,59.57381984759723,20876114.766400512,630077.6199240326,53.613861654450304,1.61816002279034,20367860.07439059,614737.6052594145,52.3085662463937,1.5787639266676188,"[0.158,0.186]",0.167,"[0.025,0.035]",0.026,0.03813174,0.01444818,0.03816191,0.01443832,0.03786756,0.01441679,0.03787657,0.01440398,0.03837456,0.01447728,0.03816187,0.01443832,0.03843097,0.01433666,0.03816191,0.01443832,0.0379642,0.01427365,0.03787566,0.01440347,0.03616214,0.01403444,0.03816187,0.01443832,1.0,1.0,1.0,1.0,1.0,1.0,250953.6
12,6,0.023581316,0.25,40,366500,10995.0,16,0.9455,0.003127,346525.75,10458.752610126434,0.6981317007977318,0.1169777784405109,0.8830222215594891,0.1324743314317942,0.0013013242966351,0.0222799917033648,2.894010933453939,0.0031,0.2531,0.226418684,0.229518684,1.0249537599999998,0.026485954651744,0.0271815082283945,0.0277375866926863,0.1665460497660823,0.8974261385151415,0.7871728765946425,0.0005338255683067,649136666.6815201,20596615.547800746,0.0137525664264707,0.0135841232975807,61.09151375254291,59.60416570650262,21169782.621735245,638941.028915983,54.36805696063899,1.6409229549162958,20654378.2245701,623385.2236572928,53.04439974017851,1.600972667212125,"[0.158,0.186]",0.167,"[0.025,0.035]",0.026,0.03866025,0.01451187,0.0386923,0.01450202,0.03840447,0.01448088,0.03841451,0.0144679,0.03891269,0.01454282,0.03869226,0.01450201,0.03895176,0.01440819,0.0386923,0.01450202,0.03850278,0.01434644,0.03841366,0.01446741,0.03679069,0.01411769,0.03869226,0.01450201,1.0,1.0,1.0,1.0,1.0,1.0,255869.04
12,6,0.023811316,0.25,40,358100,10743.0,16,0.9455,0.003127,338583.55,10219.043136933904,0.6981317007977318,0.1169777784405109,0.8830222215594891,0.1324743314317942,0.0013013242966351,0.0225099917033648,2.894010933453939,0.0031,0.2531,0.226188684,0.229288684,1.0249537599999998,0.0264590497627027,0.0271542697187291,0.0277212484883809,0.1664969924304368,0.8978849826048069,0.7871036110281757,0.0005479966000505,617857026.7932129,19604136.228235207,0.0137525664264707,0.0135841232975807,61.13666483977868,59.648217534982926,20699869.016612444,624758.2152459685,53.161228808154085,1.604498772615917,20195905.24416677,609547.7080312078,51.866953303487655,1.565435276432292,"[0.158,0.186]",0.167,"[0.025,0.035]",0.026,0.03938334,0.01460169,0.0394176,0.014592,0.03914109,0.01457118,0.03915252,0.01455811,0.0396453,0.01463525,0.03941756,0.01459199,0.03966149,0.01450858,0.0394176,0.014592,0.03924036,0.01444855,0.03915174,0.01455765,0.03766396,0.0142335,0.03941756,0.01459199,1.0,1.0,1.0,1.0,1.0,1.0,262498.07999999996
12,6,0.024031316,0.25,40,345800,10374.0,16,0.9455,0.003127,326953.9,9868.039979759127,0.6981317007977318,0.1169777784405109,0.8830222215594891,0.1324743314317942,0.0013013242966351,0.0227299917033648,2.894010933453939,0.0031,0.2531,0.225968684,0.229068684,1.0249537599999998,0.0264333146514458,0.0271282154920926,0.0277057196407844,0.1664503518794251,0.8983238769514434,0.787036639376305,0.0005615409820121,582244057.8217623,18474163.653784104,0.0137525664264707,0.0135841232975807,61.18034049285306,59.69082985056133,20003150.927466232,603730.0459587503,51.37192329505365,1.5504944058251289,19516149.613877445,589031.4953903388,50.12121063398377,1.5127457123774335,"[0.158,0.186]",0.167,"[0.025,0.035]",0.026,0.04003109,0.01468589,0.04006691,0.01467647,0.03980322,0.01465579,0.03981583,0.01464278,0.04029734,0.01472182,0.04006687,0.01467646,0.04029421,0.01460195,0.04006691,0.01467647,0.03990184,0.01454355,0.03981513,0.01464234,0.03846005,0.01434062,0.04006687,0.01467646,1.0,1.0,1.0,1.0,1.0,1.0,268250.04000000004
12,6,0.024221316,0.25,40,331800,9954.0,16,0.9455,0.003127,313716.9,9468.524191104914,0.6981317007977318,0.1169777784405109,0.8830222215594891,0.1324743314317942,0.0013013242966351,0.0229199917033648,2.894010933453939,0.0031,0.2531,0.225778684,0.228878684,1.0249537599999998,0.0264110888735421,0.0271057141145428,0.0276923862633147,0.1664102949438969,0.8987029220689932,0.7869782342182254,0.0005732300260952,547279252.1650842,17364756.81116079,0.0137525664264707,0.0135841232975807,61.21844544233655,59.72800708817982,19205260.92698895,579648.3316126,49.32278893362026,1.488647950399692,18737685.2268818,565536.0800009165,48.12196496905408,1.4524049849816567,"[0.158,0.186]",0.167,"[0.025,0.035]",0.026,0.04055363,0.01475728,0.04059028,0.01474813,0.04033913,0.01472754,0.04035258,0.01471466,0.04081976,0.0147951,0.04059024,0.01474813,0.04080215,0.01468042,0.04059028,0.01474813,0.04043598,0.0146235,0.04035195,0.01471423,0.03911245,0.01443059,0.04059024,0.01474813,1.0,1.0,1.0,1.0,1.0,1.0,272696.28
12,6,0.024461316,0.25,40,317700,9531.0,16,0.9455,0.003127,300385.35,9066.154718246024,0.6981317007977318,0.1169777784405109,0.8830222215594891,0.1324743314317942,0.0013013242966351,0.0231599917033648,2.894010933453939,0.0031,0.2531,0.225538684,0.2286386839999999,1.0249537599999998,0.0263830142067164,0.0270772913218485,0.0276756473023003,0.1663599930941943,0.8991817159016875,0.7869037076713522,0.0005879839019457,510873425.2858921,16209627.454867018,0.0137525664264707,0.0135841232975807,61.26708995932295,59.7754672945665,18403736.26091271,555456.9167079193,47.2643200546886,1.4265197629262052,17955674.66469191,541933.634847995,46.113612046936254,1.3917893846510752,"[0.158,0.186]",0.167,"[0.025,0.035]",0.026,0.04116233,0.01484551,0.04119933,0.01483674,0.04096576,0.01481633,0.04098001,0.01480365,0.04142341,0.01488543,0.0411993,0.01483673,0.04139057,0.0147764,0.04119933,0.01483674,0.04105881,0.01472153,0.04097947,0.01480325,0.03988505,0.01454109,0.0411993,0.01483673,1.0,1.0,1.0,1.0,1.0,1.0,277577.63999999996
12,6,0.024641316,0.25,40,305200,9156.0,16,0.9455,0.003127,288566.6,8709.444192661902,0.6981317007977318,0.1169777784405109,0.8830222215594891,0.1324743314317942,0.0013013242966351,0.0233399917033648,2.894010933453939,0.0031,0.2531,0.225358684,0.228458684,1.0249537599999998,0.0263619582065971,0.0270559742273277,0.0276631686815396,0.1663224839928132,0.8995408112762083,0.7868472609359639,0.0005990409873969,481714283.4481257,15284429.934895582,0.0137525664264707,0.0135841232975807,61.30394963917458,59.81142958017403,17690272.313947834,533923.3281721468,45.43200797094888,1.3712173826892995,17259580.875090245,520924.308011853,44.325909854654206,1.3378334088840258,"[0.158,0.186]",0.167,"[0.025,0.035]",0.026,0.04158002,0.01491007,0.04161675,0.01490153,0.04139748,0.0148814,0.04141211,0.01486887,0.04183385,0.01495125,0.04161672,0.01490153,0.04179188,0.01484582,0.04161675,0.01490153,0.04148658,0.01479268,0.04141162,0.01486849,0.04042396,0.01462166,0.04161672,0.01490153,1.0,1.0,1.0,1.0,1.0,1.0,280685.4
12,6,0.024851316,0.25,40,302000,9060.0,16,0.9455,0.003127,285541.0,8618.126298112367,0.6981317007977318,0.1169777784405109,0.8830222215594891,0.1324743314317942,0.0013013242966351,0.0235499917033648,2.894010933453939,0.0031,0.2531,0.225148684,0.2282486839999999,1.0249537599999998,0.0263373928731246,0.0270311042837201,0.027648692190652,0.1662789589534768,0.8999597558798158,0.7867808072257937,0.0006119318014309,466622259.7555897,14805571.435925638,0.0137525664264707,0.0135841232975807,61.34736166610149,59.85378468790777,17517186.997500286,528699.3108944397,44.98749172286946,1.3578011056309731,17090709.533569872,515827.4758604133,43.892215901397805,1.324743767592963,"[0.158,0.186]",0.167,"[0.025,0.035]",0.026,0.04202439,0.0149833,0.04206019,0.01497496,0.04185866,0.01495537,0.04187343,0.01494298,0.04226627,0.01502557,0.04206017,0.01497496,0.04221607,0.01492369,0.04206019,0.01497496,0.04194202,0.0148728,0.04187301,0.01494261,0.04100627,0.01471303,0.04206017,0.01497496,1.0,1.0,1.0,1.0,1.0,1.0,283708.32
12,6,0.025071316,0.25,40,308200,9246.0,16,0.9455,0.003127,291403.1,8795.054718802092,0.6981317007977318,0.1169777784405109,0.8830222215594891,0.1324743314317942,0.0013013242966351,0.0237699917033648,2.894010933453939,0.0031,0.2531,0.224928684,0.2280286839999999,1.0249537599999998,0.0263116577618677,0.0270050500570836,0.0276336209430555,0.1662336336096145,0.9003986502264524,0.7867104954135832,0.000625425814225,465927522.293052,14783527.941609267,0.0137525664264707,0.0135841232975807,61.39331502690381,59.898619257617845,17890202.318116352,539957.5650302737,45.94546651934297,1.3867144588321505,17454643.337389536,526811.6339514417,44.826867623123775,1.352953189646478,"[0.158,0.186]",0.167,"[0.025,0.035]",0.026,0.04243993,0.01505717,0.04247407,0.01504891,0.04229212,0.01503021,0.04230668,0.01501789,0.04266562,0.01510006,0.04247405,0.0150489,0.04260949,0.01500121,0.04247407,0.01504891,0.04236822,0.01495298,0.04230632,0.01501753,0.04156065,0.01480537,0.04247405,0.0150489,1.0,1.0,1.0,1.0,1.0,1.0,286186.8
12,6,0.025271316,0.25,40,321000,9630.0,16,0.9455,0.003127,303505.5,9160.326297000232,0.6981317007977318,0.1169777784405109,0.8830222215594891,0.1324743314317942,0.0013013242966351,0.0239699917033648,2.894010933453939,0.0031,0.2531,0.224728684,0.227828684,1.0249537599999998,0.0262882622061796,0.026981364396505,0.0276200038088769,0.1661926707435587,0.900797645087031,0.786645958252987,0.0006376835354852,475950033.3798562,15101534.639233936,0.0137525664264707,0.0135841232975807,61.43551325185959,59.93979011488245,18646016.16726227,562769.3476107157,47.88654126423976,1.44529948622085,18192055.968712457,549068.0356260323,46.72068451579685,1.4101118924826914,"[0.158,0.186]",0.167,"[0.025,0.035]",0.026,0.04277345,0.01512138,0.04280545,0.01511301,0.04264201,0.01509547,0.04265601,0.0150831,0.04298152,0.01516429,0.04280543,0.01511301,0.04292222,0.01506767,0.04280545,0.01511301,0.04271047,0.01502213,0.04265571,0.01508276,0.04201401,0.01488595,0.04280543,0.01511301,1.0,1.0,1.0,1.0,1.0,1.0,287844.36
12,6,0.025471316,0.25,40,327800,9834.0,16,0.9455,0.003127,309934.9,9354.376822917997,0.6981317007977318,0.1169777784405109,0.8830222215594891,0.1324743314317942,0.0013013242966351,0.0241699917033648,2.894010933453939,0.0031,0.2531,0.224528684,0.227628684,1.0249537599999998,0.0262648666504915,0.0269576787359264,0.0276064666746982,0.1661519385222402,0.9011966399476096,0.7865808318300034,0.0006499320488425,476872775.4723989,15130812.548040152,0.0137525664264707,0.0135841232975807,61.478115189198526,59.98135485565567,19054213.48335273,575089.4558425214,48.93487016439579,1.4769398841444612,18590315.219052155,561088.1956689651,47.74349055941392,1.4409819660005554,"[0.158,0.186]",0.167,"[0.025,0.035]",0.026,0.04306541,0.01518236,0.04309468,0.01517371,0.04295023,0.01515768,0.04296331,0.01514513,0.04325349,0.01522479,0.04309466,0.01517371,0.04319292,0.01512994,0.04309468,0.01517371,0.04301014,0.01508734,0.04296305,0.0151448,0.04241866,0.01496287,0.04309466,0.01517371,1.0,1.0,1.0,1.0,1.0,1.0,288956.51999999996
