Z,A,E0,ThetaDeg,nu,cross,error,dataSet
6,12,0.44,60,0.0875,10260,170,25
6,12,0.44,60,0.0925,10760,180,25
6,12,0.44,60,0.0975,10920,190,25
6,12,0.44,60,0.1025,11230,200,25
6,12,0.44,60,0.1075,11070,200,25
6,12,0.44,60,0.1125,10810,200,25
6,12,0.44,60,0.1175,10590,200,25
6,12,0.44,60,0.1225,10170,210,25
6,12,0.44,60,0.1275,9640,200,25
6,12,0.44,60,0.1325,8810,200,25
6,12,0.44,60,0.1375,8380,200,25
6,12,0.44,60,0.1425,7560,190,25
6,12,0.44,60,0.1475,7010,180,25
6,12,0.44,60,0.1525,6290,160,25
6,12,0.44,60,0.1575,5290,150,25
6,12,0.44,60,0.1625,5360,200,25
6,12,0.44,60,0.1675,4730,150,25
6,12,0.44,60,0.1725,4410,130,25
6,12,0.44,60,0.1775,3900,130,25
6,12,0.44,60,0.1825,3550,120,25
6,12,0.44,60,0.1875,3550,120,25
6,12,0.44,60,0.1925,3250,110,25
6,12,0.44,60,0.1975,3380,110,25
6,12,0.44,60,0.2025,3280,110,25
6,12,0.44,60,0.2075,3160,110,25
6,12,0.44,60,0.2125,3200,110,25
6,12,0.44,60,0.2175,3230,120,25
6,12,0.44,60,0.2225,3250,120,25
6,12,0.44,60,0.2275,3280,120,25
6,12,0.44,60,0.2325,3380,130,25
6,12,0.44,60,0.2375,3490,140,25
6,12,0.44,60,0.2425,3680,150,25
6,12,0.44,60,0.2475,3760,150,25
6,12,0.44,60,0.2525,3900,160,25
6,12,0.44,60,0.2575,3990,180,25
6,12,0.44,60,0.2625,4100,190,25
6,12,0.44,60,0.2675,4260,200,25
6,12,0.44,60,0.2725,4380,220,25
6,12,0.44,60,0.2775,4540,240,25
6,12,0.401,60,0.0085,1050,40,25
6,12,0.401,60,0.0135,4440,100,25
6,12,0.401,60,0.0185,4710,100,25
6,12,0.401,60,0.0235,4200,90,25
6,12,0.401,60,0.0285,6150,120,25
6,12,0.401,60,0.0335,5830,110,25
6,12,0.401,60,0.0385,6940,130,25
6,12,0.401,60,0.0435,7880,140,25
6,12,0.401,60,0.0485,8910,160,25
6,12,0.401,60,0.0535,10170,180,25
6,12,0.401,60,0.0585,10980,190,25
6,12,0.401,60,0.0635,11980,200,25
6,12,0.401,60,0.0685,12940,220,25
6,12,0.401,60,0.0735,13590,240,25
6,12,0.401,60,0.0785,13680,250,25
6,12,0.401,60,0.0835,14260,270,25
6,12,0.401,60,0.0885,14610,270,25
6,12,0.401,60,0.0935,14300,270,25
6,12,0.401,60,0.0985,13830,280,25
6,12,0.401,60,0.1035,13420,280,25
6,12,0.401,60,0.1085,12540,270,25
6,12,0.401,60,0.1135,12050,260,25
6,12,0.401,60,0.1185,11140,240,25
6,12,0.401,60,0.1235,10350,230,25
6,12,0.401,60,0.1285,9110,220,25
6,12,0.401,60,0.1335,8280,210,25
6,12,0.401,60,0.1385,7530,200,25
6,12,0.401,60,0.1435,6800,190,25
6,12,0.401,60,0.1485,6270,180,25
6,12,0.401,60,0.1535,5640,170,25
6,12,0.401,60,0.1585,5140,160,25
6,12,0.401,60,0.1635,4740,160,25
6,12,0.401,60,0.1685,4410,150,25
6,12,0.401,60,0.1735,4150,150,25
6,12,0.401,60,0.1785,3840,150,25
6,12,0.401,60,0.1835,3690,150,25
6,12,0.401,60,0.1885,3520,150,25
6,12,0.401,60,0.1935,3450,150,25
6,12,0.401,60,0.1985,3430,150,25
6,12,0.401,60,0.2035,3450,160,25
6,12,0.401,60,0.2085,3420,170,25
6,12,0.401,60,0.2135,3490,180,25
6,12,0.401,60,0.2185,3650,190,25
6,12,0.401,60,0.2235,3770,210,25
6,12,0.401,60,0.2285,3880,220,25
6,12,0.401,60,0.2335,4040,240,25
6,12,0.401,60,0.2385,4230,260,25
6,12,0.401,60,0.2435,4420,280,25
6,12,0.401,60,0.2485,4570,310,25
6,12,0.401,60,0.2535,4780,340,25
6,12,0.401,60,0.2585,5080,370,25
6,12,0.401,60,0.2635,5170,410,25
6,12,0.401,60,0.2685,5110,440,25
6,12,0.3609,60,0.0034,200,80,25
6,12,0.3609,60,0.0084,8010,270,25
6,12,0.3609,60,0.0134,8530,210,25
6,12,0.3609,60,0.0184,8810,160,25
6,12,0.3609,60,0.0234,9200,190,25
